Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Emission energy (nm),Excitation peak (nm)
Ba2B2O5Tb0.1Sm0.02,9.12,5,0.02,4.98,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,169.74,112,1.24,110.76,395.168735,274.654,3.0072000000000005,271.6468,921.2,430,3.7,426.3,23.083399999999997,17.2,0,17.2,40.24,30,0.04,29.96,95.8088902,68.09027,0.1128742,67.97739580000001,298,604,262
Ba2B2O5Tb0.1Sm0.03,9.129999999999999,5,0.03,4.97,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,170.36,112,1.8599999999999999,110.14,396.67233500000003,274.654,4.510800000000001,270.1432,923.05,430,5.55,424.45,23.0951,17.2,0,17.2,40.260000000000005,30,0.06,29.94,95.8653273,68.09027,0.16931129999999997,67.9209587,298,604,262
Ba2B2O5Tb0.1Sm0.05,9.15,5,0.05,4.95,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,171.6,112,3.1,108.9,399.679535,274.654,7.518000000000001,267.13599999999997,926.75,430,9.25,420.75,23.118499999999997,17.2,0,17.2,40.300000000000004,30,0.1,29.9,95.9782015,68.09027,0.2821855,67.8080845,298,604,262
Ba2B2O5Tb0.1Sm0.07,9.17,5,0.07,4.93,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,172.84,112,4.340000000000001,107.66,402.686735,274.654,10.525200000000002,264.1288,930.45,430,12.950000000000001,417.05,23.1419,17.2,0,17.2,40.34,30,0.14,29.86,96.0910757,68.09027,0.3950597,67.6952103,298,604,262
Ba2B2O5Tb0.1Sm0.1,9.2,5,0.1,4.9,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,174.7,112,6.2,105.8,407.197535,274.654,15.036000000000001,259.618,936,430,17.5,412.5,23.177,17.2,0,17.2,40.400000000000006,30,0.2,29.8,96.260387,68.09027,0.564371,67.52589900000001,298,604,262
NaGdF4Ce0.2Tb0.05,6.25,4,0.05,3.95,207,65,9,56,498.279522443,158.92535,18.998403163,139.926946837,770,185,50,135,7.2299999999999995,3.98,0,3.98,14,7,1,6,40.1140927,17.42282,5.1390767,12.283743300000001,125.85,64,3.25,60.75,292.202849432,157.25,7.946267500000001,149.3037325,605.75,200,8.75,191.25,18.274,15.92,0,15.92,31.5,28,0.1,27.9,82.3810627,69.69128,0.29319,69.39809000000001,298,542,262
MgY4Si3O13Ce0.01,21.01,13,0.01,12.99,131,58,8,50,297.41084,140.116,15.999,124.11700000000002,685,185,60,125,8.989999999999998,3.44,1.12,2.32,17,6,2,4,41.171832,13.618054,5.5386,8.079454000000002,314.58,156,0.58,155.42,673.57152,355.62336,1.4011600000000002,354.2222,1981.85,780,1.85,778.15,56.6212,44.72,0.011200000000000002,44.7088,104.02,78,0.02,77.98,234.060412,177.034702,0.055386,176.979316,298,616,262
Sc2W3O12,17,12,2,10,103,74,8,66,244.794908,183.84,15.999,167.841,355,160,60,100,6.5,3.44,1.36,2.08,15,6,3,3,28.043574,13.618054,6.56149,7.056564000000001,360,222,42,180,833.4198160000001,551.52,89.911816,461.608184,1445,720,320,400,49.1,41.28,2.72,38.56,96,72,6,66,200.131718,163.416648,13.12298,150.293668,298,520,264
Sc2W3O12Eu0.01,17.01,12,0.01,11.99,166,74,8,66,396.758908,183.84,15.999,167.841,540,185,60,125,6.5,3.44,0,3.44,17,6,2,4,33.713959,13.618054,5.670385,7.947669000000001,360.63,222,0.63,221.37,834.9394560000001,551.52,1.51964,550.00036,1446.85,720,1.85,718.15,49.1,41.28,0,41.28,96.02,72,0.02,71.98,200.18842185,163.416648,0.05670385,163.35994415000002,298,617,264
Sc2W3O12Eu0.03,17.03,12,0.03,11.97,166,74,8,66,396.758908,183.84,15.999,167.841,540,185,60,125,6.5,3.44,0,3.44,17,6,2,4,33.713959,13.618054,5.670385,7.947669000000001,361.89,222,1.89,220.11,837.978736,551.52,4.55892,546.96108,1450.55,720,5.55,714.45,49.1,41.28,0,41.28,96.06,72,0.06,71.94,200.30182955,163.416648,0.17011154999999997,163.24653645,298,617,264
Sc2W3O12Eu0.05,17.05,12,0.05,11.95,166,74,8,66,396.758908,183.84,15.999,167.841,540,185,60,125,6.5,3.44,0,3.44,17,6,2,4,33.713959,13.618054,5.670385,7.947669000000001,363.15,222,3.1500000000000004,218.85,841.0180160000001,551.52,7.5982,543.9218,1454.25,720,9.25,710.75,49.1,41.28,0,41.28,96.1,72,0.1,71.9,200.41523725000002,163.416648,0.28351925,163.13312875,298,617,264
Sc2W3O12Eu0.15,17.15,12,0.15,11.85,166,74,8,66,396.758908,183.84,15.999,167.841,540,185,60,125,6.5,3.44,0,3.44,17,6,2,4,33.713959,13.618054,5.670385,7.947669000000001,369.45,222,9.45,212.55,856.214416,551.52,22.7946,528.7254,1472.75,720,27.75,692.25,49.1,41.28,0,41.28,96.3,72,0.3,71.7,200.98227575,163.416648,0.8505577499999999,162.56609025,298,617,264
Sc2W3O12Eu0.3,17.3,12,0.3,11.7,166,74,8,66,396.758908,183.84,15.999,167.841,540,185,60,125,6.5,3.44,0,3.44,17,6,2,4,33.713959,13.618054,5.670385,7.947669000000001,378.9,222,18.9,203.1,879.0090160000001,551.52,45.5892,505.9308,1500.5,720,55.5,664.5,49.1,41.28,0,41.28,96.6,72,0.6,71.4,201.8328335,163.416648,1.7011154999999998,161.71553250000002,298,617,264
LiGdW2O8Dy0.05,12.05,8,0.05,7.95,215,74,3,71,526.529,183.84,6.94,176.9,695,180,60,120,8.540000000000001,3.44,0.98,2.46,17,6,1,5,38.962644761,13.618054,5.391714761,8.226339239000001,282.3,148,3,145,667.987,367.68,6.94,360.74,1083.75,480,8.75,471.25,33.161,27.52,0.061,27.459,63.1,48,0.1,47.9,136.51095526100002,108.944432,0.2969525,108.6474795,298,576,267
SrMoO4Dy0.03,6.03,4,0.03,3.97,154,66,8,58,362.06899999999996,162.5,15.999,146.501,580,200,60,140,7.7700000000000005,3.44,0.95,2.49,16,6,2,4,32.3444012,13.618054,5.6948672,7.923186800000001,113.98,42,1.98,40.02,252.441,95.95,4.875,91.075,590.25,240,5.25,234.75,16.9066,13.76,0.0366,13.7234,32.06,24,0.06,23.94,67.4376847,54.472216,0.17817149999999998,54.294044500000005,298,573,268
Gd1.86ZnTiO6Eu0.14,10,6,0.14,5.86,187,64,8,56,438.46000000000004,157.25,15.999,141.251,700,185,60,125,7.83,3.44,0,3.44,26,12,2,10,41.660554000000005,13.618054,5.670385,7.947669000000001,227.86,119.04,8.82,110.22,523.00096,292.485,21.27496,271.21004,995.6999999999999,360,25.900000000000002,334.1,26.062,20.64,0,20.64,56,36,0.28,35.72,110.16311746000001,81.708324,0.7938539,80.9144701,298,613,270
KNaCa2P2O8Ce0.04Na0.04,14.079999999999998,8,0.04,7.96,142,58,8,50,312.244600558,140.116,15.999,124.11700000000002,1105,220,60,160,10.43,3.44,0.82,2.62,18,6,1,5,50.375312140000005,13.618054,4.34066354,9.27739046,166.76,64,0.44,63.56,338.7078240472,127.992,0.9195907712000001,127.0724092288,1454.6000000000001,480,7.2,472.8,35.732,27.52,0.037200000000000004,27.4828,64.12,48,0.04,47.96,152.050961708,108.944432,0.20556306800000002,108.738868932,298,367,270
SrMoO4Eu0.05,6.05,4,0.05,3.95,151,63,8,55,351.533,151.964,15.999,135.965,590,200,60,140,6.550000000000001,3.44,0,3.44,16,6,2,4,32.0757362,13.618054,5.670385,7.947669000000001,115.15,42,3.1500000000000004,38.85,255.1642,95.95,7.5982,88.3518,594.25,240,9.25,230.75,16.87,13.76,0,13.76,32.1,24,0.1,23.9,67.54303245,54.472216,0.28351925,54.188696750000005,298,617,272
LiGdW2O8Tb0.05,12.05,8,0.05,7.95,214,74,3,71,522.95435,183.84,6.94,176.9,695,180,60,120,7.32,3.44,0,3.44,17,6,1,5,38.887394760999996,13.618054,5.391714761,8.226339239000001,282.25,148,3,145,667.8082674999999,367.68,6.94,360.74,1083.75,480,8.75,471.25,33.1,27.52,0,27.52,63.1,48,0.1,47.9,136.50719276100003,108.944432,0.29319,108.65124200000001,298,547,272
CaYAlO4Eu0.01,7.01,4,0.01,3.99,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,104.63,39,0.63,38.37,221.4810185,88.90584,1.51964,87.3862,726.85,240,1.85,238.15,17.59,13.76,0,13.76,32.02,24,0.02,23.98,72.84510345000001,54.472216,0.05670385,54.415512150000005,298,623,272
CaYAlO4Eu0.03,7.03,4,0.03,3.97,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,105.89,39,1.89,37.11,224.5202985,88.90584,4.55892,84.34692,730.55,240,5.55,234.45,17.59,13.76,0,13.76,32.06,24,0.06,23.94,72.95851115,54.472216,0.17011154999999997,54.30210445,298,623,272
CaYAlO4Eu0.05,7.05,4,0.05,3.95,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,107.15,39,3.1500000000000004,35.85,227.5595785,88.90584,7.5982,81.30763999999999,734.25,240,9.25,230.75,17.59,13.76,0,13.76,32.1,24,0.1,23.9,73.07191885,54.472216,0.28351925,54.188696750000005,298,623,272
CaYAlO4Eu0.07,7.07,4,0.07,3.93,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,108.41,39,4.41,34.59,230.5988585,88.90584,10.63748,78.26836,737.95,240,12.950000000000001,227.05,17.59,13.76,0,13.76,32.14,24,0.14,23.86,73.18532655,54.472216,0.39692695,54.07528905,298,623,272
CaYAlO4Eu0.08,7.08,4,0.08,3.92,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,109.04,39,5.04,33.96,232.1184985,88.90584,12.15712,76.74871999999999,739.8,240,14.8,225.2,17.59,13.76,0,13.76,32.16,24,0.16,23.84,73.2420304,54.472216,0.4536308,54.018585200000004,298,623,272
CaYAlO4Eu0.1,7.1,4,0.1,3.9,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,110.3,39,6.300000000000001,32.7,235.1577785,88.90584,15.1964,73.70944,743.5,240,18.5,221.5,17.59,13.76,0,13.76,32.2,24,0.2,23.8,73.3554381,54.472216,0.5670385,53.9051775,298,623,272
CaYAlO4Eu0.11,7.11,4,0.11,3.89,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,110.93,39,6.93,32.07,236.6774185,88.90584,16.71604,72.18979999999999,745.35,240,20.35,219.65,17.59,13.76,0,13.76,32.22,24,0.22,23.78,73.41214195,54.472216,0.62374235,53.84847365,298,623,272
CaYAlO4Eu0.12,7.12,4,0.12,3.88,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669000000001,111.56,39,7.56,31.44,238.1970585,88.90584,18.23568,70.67016,747.2,240,22.2,217.8,17.59,13.76,0,13.76,32.24,24,0.24,23.76,73.46884580000001,54.472216,0.6804461999999999,53.791769800000004,298,623,272
Zn0.9WO4Tb0.05Li0.05,6,4,0.05,3.95,180,74,3,71,431.08435000000003,183.84,6.94,176.9,650,175,60,115,7.77,3.44,0,3.44,27,12,1,11,42.131797761,13.618054,5.391714761,8.226339239000001,136.4,74,0.15000000000000002,73.85,314.97126749999995,183.84,0.34700000000000003,183.493,512.5,240,7.25,232.75,16.994,13.76,0,13.76,40.949999999999996,24,0.05,23.95,71.35380083805,54.472216,0.26958573805,54.202630261950006,298,545,272
Zn0.9WO4Tb0.05Na0.05,6,4,0.05,3.95,188,74,8,66,447.13411928000005,183.84,15.999,167.841,685,180,60,120,7.719999999999999,3.44,0,3.44,27,12,1,11,41.8791597,13.618054,5.1390767,8.4789773,136.8,74,0.55,73.45,315.773755964,183.84,1.149488464,182.690511536,514.25,240,8.75,231.25,16.991500000000002,13.76,0,13.76,40.949999999999996,24,0.05,23.95,71.34116893500001,54.472216,0.256953835,54.215262165000006,298,545,272
Zn0.9WO4Tb0.05K0.05,6,4,0.05,3.95,196,74,8,66,463.24265,183.84,15.999,167.841,725,220,60,160,7.609999999999999,3.44,0,3.44,27,12,1,11,41.08074654,13.618054,4.34066354,9.27739046,137.2,74,0.9500000000000001,73.05,316.5791825,183.84,1.9549150000000002,181.885085,516.25,240,8.75,231.25,16.986,13.76,0,13.76,40.949999999999996,24,0.05,23.95,71.30124827700001,54.472216,0.21703317700000002,54.255182823000005,298,545,272
Zn0.925WO4Tb0.05,5.975,4,0.05,3.95,177,74,8,66,424.14435000000003,183.84,15.999,167.841,505,175,60,115,6.789999999999999,3.44,0,3.44,26,12,2,10,36.740083,13.618054,5.8638,7.754254,137,74,3.25,70.75,316.2587675,183.84,7.946267500000001,175.8937325,508.625,240,8.75,231.25,16.98625,13.76,0,13.76,41.2,24,0.1,23.9,71.319070075,54.472216,0.29319,54.179026,298,545,272
Ca2.94Mg3P4O16Eu0.06,25.999999999999996,16,0.06,15.94,118,63,8,55,263.319761998,151.964,15.999,135.965,675,185,60,125,7.9399999999999995,3.44,0,3.44,17,6,2,4,43.5345152,13.618054,5.670385,7.947669000000001,286.58,128,3.78,124.22,579.741207992,255.984,9.11784,246.86616,2350.2999999999997,960,11.1,948.9,70.67,55.04,0,55.04,128,96,0.12,95.88,301.087212388,217.888864,0.34022309999999995,217.5486409,298,461,272
GdF3Dy0.02,4.02,3,0.02,2.98,139,66,9,57,338.74840316300003,162.5,18.998403163,143.501596837,405,180,50,130,6.3999999999999995,3.98,1.2,2.7800000000000002,11,7,2,5,29.511666000000005,17.42282,5.93905,11.483770000000002,92.32,64,1.32,62.68,217.495209489,157.25,3.25,154,333.5,180,3.5,176.5,13.164399999999999,11.94,0.0244,11.9156,23.04,21,0.04,20.96,58.537037000000005,52.268460000000005,0.118781,52.149679000000006,298,475,272
GdF3Tb0.03,4.03,3,0.03,2.97,138,65,9,56,335.173753163,158.92535,18.998403163,139.926946837,405,180,50,130,5.18,3.98,0,3.98,11,7,2,5,29.436416000000005,17.42282,5.8638,11.55902,92.95,64,1.95,62.05,219.012969989,157.25,4.7677605000000005,152.4822395,335.25,180,5.25,174.75,13.139999999999999,11.94,0,11.94,23.06,21,0.06,20.94,58.594170000000005,52.268460000000005,0.17591400000000001,52.092546000000006,298,542,272
GdF3Tb0.02,4.02,3,0.02,2.98,138,65,9,56,335.173753163,158.92535,18.998403163,139.926946837,405,180,50,130,5.18,3.98,0,3.98,11,7,2,5,29.436416000000005,17.42282,5.8638,11.55902,92.3,64,1.3,62.7,217.423716489,157.25,3.178507,154.071493,333.5,180,3.5,176.5,13.139999999999999,11.94,0,11.94,23.04,21,0.04,20.96,58.535532,52.268460000000005,0.117276,52.15118400000001,298,542,272
GdF3Eu0.03,4.03,3,0.03,2.97,136,64,9,55,328.212403163,157.25,18.998403163,138.251596837,415,185,50,135,5.18,3.98,0,3.98,11,7,2,5,29.243001000000003,17.42282,5.670385,11.752435000000002,92.89,64,1.89,62.11,218.804129489,157.25,4.55892,152.69108,335.55,180,5.55,174.45,13.139999999999999,11.94,0,11.94,23.06,21,0.06,20.94,58.58836755000001,52.268460000000005,0.17011154999999997,52.09834845,298,591,272
Ba2Ca0.99P2O8Eu0.01,13,8,0.01,7.99,162,63,8,55,376.34176199800004,151.964,15.999,135.965,740,215,60,155,7.52,3.44,0,3.44,17,6,2,4,41.099944199999996,13.618054,5.211664,8.406390000000002,226.43,112,0.63,111.37,505.790383996,274.654,1.51964,273.13436,1290.05,480,1.85,478.15,34.67,27.52,0,27.52,64,48,0.02,47.98,146.449859498,108.944432,0.05670385,108.88772815,298,454,273
NaGdF4Dy0.03,6.03,4,0.03,3.97,150,66,9,57,361.738172443,162.5,18.998403163,143.501596837,585,180,50,130,7.329999999999999,3.98,0.93,3.05,12,7,1,6,34.6507427,17.42282,5.1390767,12.283743300000001,112.98,64,1.98,62.02,261.108381932,157.25,4.875,152.375,565.25,200,5.25,194.75,18.0866,15.92,0.0366,15.8834,31.06,28,0.06,27.94,81.15832420000001,69.69128,0.17817149999999998,69.5131085,298,478,273
NaGdF4Eu0.07,6.07,4,0.07,3.93,147,64,9,55,351.202172443,157.25,18.998403163,138.251596837,595,185,50,135,6.109999999999999,3.98,0,3.98,12,7,1,6,34.382077699999996,17.42282,5.1390767,12.283743300000001,115.41,64,4.41,59.59,266.87086193199997,157.25,10.63748,146.61252,572.95,200,12.950000000000001,187.05,18.05,15.92,0,15.92,31.14,28,0.14,27.86,81.37707965,69.69128,0.39692695,69.29435305000001,298,616,273
NaCaPO4Ce0.02,7.02,4,0.02,3.98,112,58,8,50,250.15653127800002,140.116,15.999,124.11700000000002,705,185,60,125,8.68,3.44,0.93,2.51,16,6,1,5,40.89557190000001,13.618054,5.1390767,8.4789773,79.16,32,1.16,30.84,160.83985127800003,63.996,2.8023200000000004,61.19368,703.7,240,3.7,236.3,17.9024,13.76,0.022400000000000003,13.7376,32.04,24,0.04,23.96,76.3219059,54.472216,0.110772,54.361444000000006,298,370,275
BaLu0.99Al2Si2O2N5Ce0.01,13,5,0.01,4.99,227,71,7,64,537.4823385000001,174.9668,14.007,160.9598,935,215,60,155,13,3.44,0.89,2.55,24,6,2,4,58.465770400000004,14.53413,5.211664,9.322465999999999,231.87000000000003,70.29,0.58,69.71000000000001,524.111369,173.217132,1.4011600000000002,171.815972,1305.1,325,1.85,323.15,30.991199999999996,15.2,0.011200000000000002,15.188799999999999,55.00000000000001,25,0.02,24.98,138.82032309,72.67065,0.055386,72.615264,298,462,275
BaGd2O4Eu0.2,7.2,4,0.2,3.8,191,64,8,56,462.54,157.25,15.999,141.251,640,215,60,155,5.529999999999999,3.44,0,3.44,12,6,2,4,30.649899,13.618054,5.211664,8.406390000000002,228.6,128,12.600000000000001,115.4,546.2158,314.5,30.3928,284.1072,852,360,37,323,17.05,13.76,0,13.76,30.4,24,0.4,23.6,73.11754900000001,54.472216,1.134077,53.338139000000005,298,611,275
Ca9LaP5O24SiF2Ce0.05,42.05,24,0.05,23.95,181,58,8,50,413.15563516099996,140.116,15.999,124.11700000000002,880,195,50,145,14.73,3.98,1,2.98,29,7,2,5,66.9078982,17.42282,5.5386,11.884220000000003,538.9,192,2.9000000000000004,189.1,1111.539886316,383.976,7.005800000000001,376.9702,3974.25,1620,9.25,1610.75,113.526,82.56,0.05600000000000001,82.504,208.1,144,0.1,143.9,483.1362758,326.833296,0.27693,326.556366,298,403,275
Ca9La0.94P5O24SiF2Ce0.05Tb0.01,41.99999999999999,24,0.01,23.99,246,65,8,57,572.080985161,158.92535,15.999,142.92635,1055,195,50,145,14.73,3.98,0,3.98,31,7,2,5,72.7716982,17.42282,5.5386,11.884220000000003,536.1299999999999,192,0.65,191.35,1104.794811616,383.976,1.5892535,382.3867465,3964.3,1620,1.75,1618.25,113.46000000000001,82.56,0,82.56,207.94,144,0.02,143.98,482.86029979999995,326.833296,0.058638,326.77465800000004,298,403,275
Ca9La0.92P5O24SiF2Ce0.05Tb0.03,42,24,0.03,23.97,246,65,8,57,572.080985161,158.92535,15.999,142.92635,1055,195,50,145,14.73,3.98,0,3.98,31,7,2,5,72.7716982,17.42282,5.5386,11.884220000000003,536.2900000000001,192,1.95,190.05,1105.1952092159997,383.976,4.7677605000000005,379.2082395,3963.9,1620,5.25,1614.75,113.438,82.56,0,82.56,207.92,144,0.06,143.94,482.86603779999996,326.833296,0.17591400000000001,326.65738200000004,298,403,275
Ca9La0.91P5O24SiF2Ce0.05Tb0.05,42.00999999999999,24,0.05,23.95,246,65,8,57,572.080985161,158.92535,15.999,142.92635,1055,195,50,145,14.73,3.98,0,3.98,31,7,2,5,72.7716982,17.42282,5.5386,11.884220000000003,537.02,192,2.9000000000000004,189.1,1106.9846615160002,383.976,7.005800000000001,376.9702,3965.45,1620,8.75,1611.25,113.42699999999999,82.56,0,82.56,207.93,144,0.1,143.9,482.9275448,326.833296,0.27693,326.556366,298,403,275
Ca9La0.85P5O24SiF2Ce0.05Tb0.1,42,24,0.05,23.95,246,65,8,57,572.080985161,158.92535,15.999,142.92635,1055,195,50,145,14.73,3.98,0,3.98,31,7,2,5,72.7716982,17.42282,5.5386,11.884220000000003,536.85,192,2.9000000000000004,189.1,1106.5966008159999,383.976,7.005800000000001,376.9702,3962.5,1620,9.25,1610.75,113.36099999999999,82.56,0,82.56,207.85,144,0.1,143.9,482.8861208,326.833296,0.27693,326.556366,298,403,275
Ca9La0.75P5O24SiF2Ce0.05Tb0.2,42,24,0.05,23.95,246,65,8,57,572.080985161,158.92535,15.999,142.92635,1055,195,50,145,14.73,3.98,0,3.98,31,7,2,5,72.7716982,17.42282,5.5386,11.884220000000003,537.65,192,2.9000000000000004,189.1,1108.5985888159998,383.976,7.005800000000001,376.9702,3960.5,1620,9.25,1610.75,113.251,82.56,0,82.56,207.75,144,0.1,143.9,482.9148108,326.833296,0.27693,326.556366,298,403,275
Na2Y1.94B2O7Tb0.05Eu0.01,13,7,0.01,6.99,191,65,5,60,449.59395928,158.92535,10.81,148.11535,865,185,60,125,7.629999999999999,3.44,0,3.44,17,6,1,5,44.80659469999999,13.618054,5.1390767,8.4789773,167.54,75.66,0.63,75.03,361.53577565999996,172.4773296,1.51964,170.95768959999998,1309.8,420,1.85,418.15,32.386799999999994,24.08,0,24.08,55.940000000000005,42,0.02,41.98,134.61194765,95.326378,0.05670385,95.26967415,298,542,275
Na2Y1.93B2O7Tb0.05Eu0.02,13,7,0.02,6.98,191,65,5,60,449.59395928,158.92535,10.81,148.11535,865,185,60,125,7.629999999999999,3.44,0,3.44,17,6,1,5,44.80659469999999,13.618054,5.1390767,8.4789773,167.77999999999997,75.27,1.26,74.00999999999999,362.16635726,171.58827119999998,3.03928,168.5489912,1309.8500000000001,420,3.7,416.3,32.3746,24.08,0,24.08,55.93,42,0.04,41.96,134.6064789,95.326378,0.1134077,95.21297030000001,298,542,275
Na2Y1.92B2O7Tb0.05Eu0.03,13,7,0.03,6.97,191,65,5,60,449.59395928,158.92535,10.81,148.11535,865,185,60,125,7.629999999999999,3.44,0,3.44,17,6,1,5,44.80659469999999,13.618054,5.1390767,8.4789773,168.01999999999998,74.88,1.89,72.99,362.79693886,170.6992128,4.55892,166.1402928,1309.8999999999999,420,5.55,414.45,32.362399999999994,24.08,0,24.08,55.92,42,0.06,41.94,134.60101015,95.326378,0.17011154999999997,95.15626645,298,542,275
Na2Y1.91B2O7Tb0.05Eu0.04,13,7,0.04,6.96,191,65,5,60,449.59395928,158.92535,10.81,148.11535,865,185,60,125,7.629999999999999,3.44,0,3.44,17,6,1,5,44.80659469999999,13.618054,5.1390767,8.4789773,168.26000000000002,74.49,2.52,71.97,363.42752046,169.8101544,6.07856,163.73159439999998,1309.95,420,7.4,412.6,32.3502,24.08,0,24.08,55.910000000000004,42,0.08,41.92,134.5955414,95.326378,0.2268154,95.0995626,298,542,275
LiGdW2O8Eu0.05,12.05,8,0.05,7.95,212,74,3,71,515.9929999999999,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.693979760999994,13.618054,5.391714761,8.226339239000001,282.15,148,3,145,667.4602,367.68,6.94,360.74,1084.25,480,9.25,470.75,33.1,27.52,0,27.52,63.1,48,0.1,47.9,136.49752201100003,108.944432,0.28351925,108.66091275000001,298,617,275
Y1.98WO6Eu0.02,9,6,0.02,5.98,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,200.48,77.22,1.26,75.96,458.9068432000001,183.84,3.03928,180.80072,855.1,360,3.7,356.3,24.7556,20.64,0,20.64,47.98,36,0.04,35.96,101.9959365,81.708324,0.1134077,81.59491630000001,298,609,275
Y1.94WO6Eu0.06,9,6,0.06,5.94,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,201.44,75.66,3.78,71.88,461.4291696,183.84,9.11784,174.72216,855.3000000000001,360,11.1,348.9,24.7068,20.64,0,20.64,47.94,36,0.12,35.88,101.9740615,81.708324,0.34022309999999995,81.3681009,298,609,275
