Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission energy (nm),Decay Time (ns)
NaCa0.89BO3Ce0.01Mn0.1,6,3,0.01,2.99,127,58,5,53,284.93081328,140.116,10.81,129.306,830,185,60,125,10.080000000000002,3.44,0.93,2.51,21,7,1,6,46.14092290000001,13.618054,5.1390767,8.4789773,60.879999999999995,24,0.58,23.42,124.36115368000002,47.997,1.4011600000000002,46.59584,621.0500000000001,180,1.85,178.15,14.3462,10.32,0.011200000000000002,10.3088,24.5,18,0.02,17.98,60.530753628,40.854162,0.055386,40.798776000000004,298,360,400,0.962369336
Ca3YNaP3O12FCe0.03Mn0.11,21.14,12,0.03,11.97,185,58,8,50,412.998818441,140.116,15.999,124.11700000000002,1075,185,50,135,15.43,3.98,0.93,3.05,33,7,1,6,71.9696699,17.42282,5.1390767,12.283743300000001,264.49,96,1.74,94.26,546.283963277,191.988,4.20348,187.78452,1990.95,720,5.55,714.45,57.184099999999994,41.28,0.033600000000000005,41.2464,104.83,72,0.06,71.94,242.97922828,163.416648,0.16615799999999997,163.25049,298,300,405,0.974971994
Sr3NaYP3O12FEu0.03Mn0.15,21.18,12,0.03,11.97,208,63,8,55,472.388818441,151.964,15.999,135.965,1095,200,50,150,14.26,3.98,0,3.98,33,7,1,6,71.6831669,17.42282,5.1390767,12.283743300000001,319.64,114,1.89,112.11,691.462925037,262.86,4.55892,258.30108,2056.55,720,5.55,714.45,57.0625,41.28,0,41.28,105.11,72,0.06,71.94,242.02567855,163.416648,0.17011154999999997,163.24653645,298,365,467,0.975431809
Ca2Al3O6FCe0.08Tb0.2,12.28,6,0.08,5.92,173,65,8,57,401.09829166300005,158.92535,15.999,142.92635,775,185,50,135,11.150000000000002,3.98,0,3.98,22,7,2,5,54.5421976,17.42282,5.5386,11.884220000000003,153.64,48,4.64,43.36,319.087368663,95.994,11.209280000000001,84.78472,1194.8,375,14.8,360.2,31.5396,20.64,0,20.64,56.559999999999995,36,0.16,35.84,130.9306076,81.708324,0.443088,81.265236,298,350,413,0.980003372
Na3Sc1.74P3O12Ce0.03Tb0.1,19.870000000000005,12,0.03,11.97,178,65,8,57,413.959789278,158.92535,15.999,142.92635,860,185,60,125,9.04,3.44,0,3.44,19,6,1,5,47.2077067,13.618054,5.1390767,8.4789773,218.78,96,1.74,94.26,452.197888754,191.988,4.20348,187.78452,1861.45,720,5.55,714.45,53.04,41.28,0,41.28,95.48,72,0.06,71.94,222.4634667,163.416648,0.16615799999999997,163.25049,298,320,542,0.994756945
Ca7.92La1.96P6O26Ce0.04Eu0.08,41.99999999999999,26,0.04,25.96,221,63,8,55,518.036231998,151.964,15.999,135.965,905,195,60,135,8.850000000000001,3.44,0,3.44,20,6,2,4,47.00378020000001,13.618054,5.5386,8.079454000000002,575.48,208,2.32,205.68,1209.2508131880002,415.974,5.604640000000001,410.36936,3990.0000000000005,1560,7.4,1552.6,112.7008,89.44,0,89.44,207.96,156,0.08,155.92,477.011607984,354.069404,0.221544,353.84786,298,310,415,1
Ca1.9PO4ClCe0.03Eu0.07,8,4,0.03,3.97,181,63,8,55,414.580761998,151.964,15.999,135.965,810,185,60,125,10.91,3.44,0,3.44,24,7,2,5,54.3945102,13.618054,5.5386,8.079454000000002,108.14999999999999,38,1.74,36.26,221.408921998,76.1482,4.20348,71.94472,800.5,342,5.55,336.45,21.0436,13.76,0,13.76,40,24,0.06,23.94,90.10461183,54.472216,0.16615799999999997,54.306058,298,334,367,1.000867722
Ba1.6Mg0.4B2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,144.69,89.60000000000001,0.29,89.31,331.76078,219.72320000000002,0.7005800000000001,219.02262000000002,874.925,344,0.925,343.075,23.233600000000003,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.1111574,68.09027,0.027693,68.062577,298,360,438,1.010723865
Ca2Al3O6FCe0.08Tb0.1,12.18,6,0.08,5.92,173,65,8,57,401.09829166300005,158.92535,15.999,142.92635,775,185,50,135,11.150000000000002,3.98,0,3.98,22,7,2,5,54.5421976,17.42282,5.5386,11.884220000000003,147.14,48,4.64,43.36,303.194833663,95.994,11.209280000000001,84.78472,1177.3,375,14.8,360.2,31.5396,20.64,0,20.64,56.36,36,0.16,35.84,130.34422759999998,81.708324,0.443088,81.265236,298,350,413,1.025715384
K2Ca2Si2O7Bi0.02,13.02,7,0.02,6.98,144,83,8,75,332.2407,208.9804,15.999,192.9814,730,220,60,160,9.06,3.44,0.82,2.62,18,6,1,5,39.50907174,13.618054,4.34066354,9.27739046,163.66,56,1.6600000000000001,54.34,330.695208,111.99300000000001,4.179608,107.81339200000001,1443.2,440,3.2,436.8,31.557999999999996,24.08,0.038,24.041999999999998,56.1,42,0.1,41.9,132.68309180000003,95.326378,0.14571032,95.18066768,298,309,490,1.053078443
Ba2B2O5Ce0.005Tb0.1,9.105,5,0.005,4.995,192,65,5,60,463.17735000000005,158.92535,10.81,148.11535,720,215,60,155,7.49,3.44,0,3.44,15,6,2,4,38.530136999999996,13.618054,5.211664,8.406390000000002,168.79,112,0.29,111.71,392.862115,274.654,0.7005800000000001,273.95342,918.425,430,0.925,429.075,23.0656,17.2,0,17.2,40.21,30,0.01,29.99,95.723709,68.09027,0.027693,68.062577,298,353,420,1.071878327
CaLaGa3S6OCe0.1,12.1,6,0.1,5.9,190,58,8,50,436.88147000000004,140.116,15.999,124.11700000000002,850,195,60,135,11.05,3.44,1,2.44,22,6,2,4,47.20602100000001,13.618054,5.5386,8.079454000000002,279.8,96,5.800000000000001,90.2,610.5230700000001,209.16899999999998,14.011600000000001,195.1574,1443.5,600,18.5,581.5,26.561999999999998,15.48,0.11200000000000002,15.368,56.2,36,0.2,35.8,106.0199346,62.16006,0.55386,61.6062,420,398,442,1.078819183
Ba2B2O5Ce0.005Tb0.05,9.055000000000001,5,0.005,4.995,192,65,5,60,463.17735000000005,158.92535,10.81,148.11535,720,215,60,155,7.49,3.44,0,3.44,15,6,2,4,38.530136999999996,13.618054,5.211664,8.406390000000002,165.54,112,0.29,111.71,384.9158475,274.654,0.7005800000000001,273.95342,909.675,430,0.925,429.075,23.0656,17.2,0,17.2,40.11,30,0.01,29.99,95.43051899999999,68.09027,0.027693,68.062577,298,353,420,1.080752717
Ca2Al3O6FCe0.08Tb0.05,12.13,6,0.05,5.95,173,65,8,57,401.09829166300005,158.92535,15.999,142.92635,775,185,50,135,11.150000000000002,3.98,0,3.98,22,7,2,5,54.5421976,17.42282,5.5386,11.884220000000003,143.89,48,3.25,44.75,295.24856616299996,95.994,7.946267500000001,88.0477325,1168.55,375,8.75,366.25,31.5396,20.64,0,20.64,56.26,36,0.1,35.9,130.0510376,81.708324,0.29319,81.41513400000001,298,350,413,1.090610708
Mg0.88Y1.94Al4SiO12Ce0.06Mn0.12,20,12,0.06,11.94,169,58,8,50,379.3304225,140.116,15.999,124.11700000000002,950,185,60,125,12.150000000000002,3.44,1.12,2.32,27,7,2,5,54.59161840000001,13.618054,5.5386,8.079454000000002,254.7,96,3,93,536.86440888,191.988,6.59256528,185.39543472,1839.1,720,11.1,708.9,53.3928,41.28,0.06720000000000001,41.2128,96.54,72,0.12,71.88,215.52597396000002,163.416648,0.33231599999999994,163.08433200000002,298,460,550,1.127104798
NaCa0.92BO3Ce0.01Mn0.07,6,3,0.01,2.99,127,58,5,53,284.93081328,140.116,10.81,129.306,830,185,60,125,10.080000000000002,3.44,0.93,2.51,21,7,1,6,46.14092290000001,13.618054,5.1390767,8.4789773,60.730000000000004,24,0.58,23.42,123.91535236,47.997,1.4011600000000002,46.59584,622.25,180,1.85,178.15,14.3297,10.32,0.011200000000000002,10.3088,24.349999999999998,18,0.02,17.98,60.491127744,40.854162,0.055386,40.798776000000004,298,360,400,1.12904506
Ca2Al3O6FCe0.08Tb0.03,12.11,6,0.03,5.97,173,65,8,57,401.09829166300005,158.92535,15.999,142.92635,775,185,50,135,11.150000000000002,3.98,0,3.98,22,7,2,5,54.5421976,17.42282,5.5386,11.884220000000003,142.58999999999997,48,1.95,46.05,292.070059163,95.994,4.7677605000000005,91.2262395,1165.05,375,5.25,369.75,31.5396,20.64,0,20.64,56.22,36,0.06,35.94,129.9337616,81.708324,0.17591400000000001,81.53241,298,350,413,1.13289977
Ca3YNaP3O12FCe0.03Mn0.09,21.12,12,0.03,11.97,185,58,8,50,412.998818441,140.116,15.999,124.11700000000002,1075,185,50,135,15.43,3.98,0.93,3.05,33,7,1,6,71.9696699,17.42282,5.1390767,12.283743300000001,263.99,96,1.74,94.26,545.185202397,191.988,4.20348,187.78452,1988.1499999999999,720,5.55,714.45,57.153099999999995,41.28,0.033600000000000005,41.2464,104.69,72,0.06,71.94,242.83054792000001,163.416648,0.16615799999999997,163.25049,298,300,405,1.135132651
BaLu4.62Si7O24Ce0.18Tb1.2,38.00000000000001,24,0.18,23.82,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,762.46,328.02,10.44,317.58,1742.1759160000001,808.346616,25.22088,783.1257360000001,3476.8,1440,33.3,1406.7,101.5716,82.56,0,82.56,186.00000000000003,144,0.36,143.64,422.20777302,326.833296,0.996948,325.83634800000004,298,350,402,1.13893394
Sr2La7.68Si6O24F2Ce0.07Tb0.25,42,24,0.07,23.93,249,65,8,57,588.649223163,158.92535,15.999,142.92635,975,200,50,150,12.489999999999998,3.98,0,3.98,26,7,2,5,61.8667242,17.42282,5.5386,11.884220000000003,828.0699999999999,437.76,4.0600000000000005,433.7,1882.056273426,1066.7940096,9.808120000000002,1056.9858896,4154.3,1497.6,12.950000000000001,1484.6499999999999,112.34639999999999,82.56,0,82.56,209.67999999999998,144,0.14,143.86,466.66301240000007,326.833296,0.38770200000000005,326.445594,298,370,415,1.148910993
Ca3Gd0.45Ga3O15B4Ce0.05Tb0.5,26,15,0.05,14.95,251,65,5,60,592.90135,158.92535,10.81,148.11535,995,185,60,125,10.61,3.44,0,3.44,20,6,2,4,51.580726,13.618054,5.5386,8.079454000000002,357.2,120,2.9000000000000004,117.1,769.858975,239.985,7.005800000000001,232.97920000000002,2347.75,900,9.25,890.75,68.786,51.6,0,51.6,119,90,0.1,89.9,279.7764952,204.27081,0.27693,203.99388000000002,298,344,400,1.149527014
Ca3Gd0.45Ga3B4O15Ce0.05Tb0.5,26,15,0.05,14.95,251,65,5,60,592.90135,158.92535,10.81,148.11535,995,185,60,125,10.61,3.44,0,3.44,20,6,2,4,51.580726,13.618054,5.5386,8.079454000000002,357.2,120,2.9000000000000004,117.1,769.858975,239.985,7.005800000000001,232.97920000000002,2347.75,900,9.25,890.75,68.786,51.6,0,51.6,119,90,0.1,89.9,279.7764952,204.27081,0.27693,203.99388000000002,298,344,400,1.149527014
Sr2La7.73Si6O24F2Ce0.07Tb0.2,42.00000000000001,24,0.07,23.93,249,65,8,57,588.649223163,158.92535,15.999,142.92635,975,200,50,150,12.489999999999998,3.98,0,3.98,26,7,2,5,61.8667242,17.42282,5.5386,11.884220000000003,827.67,440.61,4.0600000000000005,436.55,1881.0552794260002,1073.7392831000002,9.808120000000002,1063.9311631000003,4155.3,1507.3500000000001,12.950000000000001,1494.4,112.4014,82.56,0,82.56,209.73,144,0.14,143.86,466.6486674,326.833296,0.38770200000000005,326.445594,298,370,415,1.152594078
Ca4Y6Si6O25Ce0.1Eu0.05,41.15,25,0.05,24.95,202,63,8,55,465.14784000000003,151.964,15.999,135.965,900,185,60,125,8.68,3.44,0,3.44,19,6,2,4,45.309137199999995,13.618054,5.5386,8.079454000000002,606.9499999999999,234,3.1500000000000004,230.85,1283.8418399999998,533.43504,7.5982,525.8368399999999,3987.75,1500,9.25,1490.75,108.832,86,0,86,200.29999999999998,150,0.1,149.9,451.95500805,340.45135000000005,0.28351925,340.16783075000006,298,356,426,1.158663981
Ba0.8Sr1.2B2O5Ce0.005,9.005,5,0.005,4.995,165,58,5,53,391.872,140.116,10.81,129.306,745,215,60,155,8.440000000000001,3.44,0.89,2.55,15,6,2,4,38.3612042,13.618054,5.211664,8.406390000000002,140.69,45.6,0.29,45.31,317.32118,109.86160000000001,0.7005800000000001,109.16102000000001,882.925,300,0.925,299.075,23.1376,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.71717284,68.09027,0.027693,68.062577,298,360,438,1.160768562
Ca3YNaP3O12FCe0.03Mn0.07,21.1,12,0.03,11.97,185,58,8,50,412.998818441,140.116,15.999,124.11700000000002,1075,185,50,135,15.43,3.98,0.93,3.05,33,7,1,6,71.9696699,17.42282,5.1390767,12.283743300000001,263.49,96,1.74,94.26,544.086441517,191.988,3.84566308,188.14233692,1985.35,720,5.55,714.45,57.122099999999996,41.28,0.033600000000000005,41.2464,104.55,72,0.06,71.94,242.68186756,163.416648,0.16615799999999997,163.25049,298,300,405,1.166726056
Ca3YNaP3O12FCe0.03Mn0.05,21.080000000000002,12,0.03,11.97,185,58,8,50,412.998818441,140.116,15.999,124.11700000000002,1075,185,50,135,15.43,3.98,0.93,3.05,33,7,1,6,71.9696699,17.42282,5.1390767,12.283743300000001,262.99,96,1.25,94.75,542.987680637,191.988,2.7469022,189.2410978,1982.55,720,5.55,714.45,57.0911,41.28,0.033600000000000005,41.2464,104.41,72,0.06,71.94,242.53318720000001,163.416648,0.16615799999999997,163.25049,298,300,405,1.16879202
Ba2B2O5Ce0.005Tb0.03,9.035,5,0.005,4.995,192,65,5,60,463.17735000000005,158.92535,10.81,148.11535,720,215,60,155,7.49,3.44,0,3.44,15,6,2,4,38.530136999999996,13.618054,5.211664,8.406390000000002,164.23999999999998,112,0.29,111.71,381.7373405,274.654,0.7005800000000001,273.95342,906.175,430,0.925,429.075,23.0656,17.2,0,17.2,40.07,30,0.01,29.99,95.313243,68.09027,0.027693,68.062577,298,353,420,1.16907753
Ba1.2Mg0.4B2O5Ce0.005,8.605,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,122.29,67.2,0.29,66.91,276.82998000000003,164.7924,0.7005800000000001,164.09181999999998,788.925,300,0.925,299.075,22.8776,17.2,0.005600000000000001,17.194399999999998,39.21,30,0.01,29.99,94.0264918,68.09027,0.027693,68.062577,298,360,438,1.173186268
Ca1.92PO4ClCe0.03Eu0.05,8,4,0.03,3.97,181,63,8,55,414.580761998,151.964,15.999,135.965,810,185,60,125,10.91,3.44,0,3.44,24,7,2,5,54.3945102,13.618054,5.5386,8.079454000000002,107.29,38.4,1.74,36.66,219.171201998,76.94976,4.20348,72.74628,800.3999999999999,345.59999999999997,5.55,340.04999999999995,21.063599999999997,13.76,0,13.76,40.00000000000001,24,0.06,23.94,90.113467234,54.472216,0.16615799999999997,54.306058,298,334,367,1.173477643
Ca7.94La1.96P6O26Ce0.04Eu0.06,42,26,0.04,25.96,221,63,8,55,518.036231998,151.964,15.999,135.965,905,195,60,135,8.850000000000001,3.44,0,3.44,20,6,2,4,47.00378020000001,13.618054,5.5386,8.079454000000002,574.62,208,2.32,205.68,1207.013093188,415.974,5.604640000000001,410.36936,3989.9,1560,7.4,1552.6,112.7208,89.44,0,89.44,207.96,156,0.08,155.92,477.02046338800005,354.069404,0.221544,353.84786,298,310,415,1.174059808
Ca7.84NaGd0.98P6O24F2Ce0.02Mn0.16,42,24,0.02,23.98,210,64,8,56,481.342978441,157.25,15.999,141.251,1075,185,50,135,15.41,3.98,0.93,3.05,32,7,1,6,71.9022059,17.42282,5.1390767,12.283743300000001,535.68,192,1.16,190.84,1110.714074634,383.976,2.8023200000000004,381.17368,3933.7000000000003,1440,3.7,1436.3,113.8764,82.56,0.022400000000000003,82.5376,207.79999999999998,144,0.04,143.96,484.992280428,326.833296,0.110772,326.722524,298,303,337,1.181843588
Ca4P2O9Ce0.02Eu0.012,15.032,9,0.012,8.988,164,63,8,55,379.130761998,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454000000002,183.916,80,0.756,79.244,370.87641199600006,160.312,1.823568,158.48843200000002,1465.92,720,2.22,717.78,39.3624,30.96,0,30.96,72.06400000000001,54,0.024,53.976,168.16729542,122.562486,0.06804462,122.49444138000001,298,380,460,1.181843588
Ba2B2O5Ce0.005Tb0.02,9.025,5,0.005,4.995,192,65,5,60,463.17735000000005,158.92535,10.81,148.11535,720,215,60,155,7.49,3.44,0,3.44,15,6,2,4,38.530136999999996,13.618054,5.211664,8.406390000000002,163.59,112,0.29,111.71,380.14808700000003,274.654,0.7005800000000001,273.95342,904.425,430,0.925,429.075,23.0656,17.2,0,17.2,40.05,30,0.01,29.99,95.254605,68.09027,0.027693,68.062577,298,353,420,1.184325107
Sr3NaYP3O12FEu0.03Mn0.12,21.150000000000002,12,0.03,11.97,208,63,8,55,472.388818441,151.964,15.999,135.965,1095,200,50,150,14.26,3.98,0,3.98,33,7,1,6,71.6831669,17.42282,5.1390767,12.283743300000001,318.89,114,1.89,112.11,689.8147837170001,262.86,4.55892,258.30108,2052.35,720,5.55,714.45,57.016,41.28,0,41.28,104.9,72,0.06,71.94,241.80265801000002,163.416648,0.17011154999999997,163.24653645,298,365,467,1.18723862
RbCaGdP2O8Ce0.1Mn0.35,13.45,8,0.1,7.9,227,64,8,56,524.822605998,157.25,15.999,141.251,1080,235,60,175,11.32,3.44,0.82,2.62,25,7,1,6,53.5174372,13.618054,4.177128,9.440926000000001,229.55,64,5.800000000000001,58.2,505.97523939599995,157.25,14.011600000000001,143.2384,1342.5,480,18.5,461.5,35.5745,27.52,0.11200000000000002,27.408,65.65,48,0.2,47.8,149.51364949999999,108.944432,0.55386,108.390572,298,334,408,1.187802639
Ca4.35P2SiO12Ce0.03Tb0.1,19.480000000000004,12,0.03,11.97,180,65,8,57,414.177111998,158.92535,15.999,142.92635,810,185,60,125,9.649999999999999,3.44,0,3.44,21,6,2,4,49.7719782,13.618054,5.5386,8.079454000000002,235.24,96,1.74,94.26,476.455838996,191.988,4.20348,187.78452,1836.05,782.9999999999999,5.55,777.4499999999999,51.9436,41.28,0,41.28,94.96000000000001,72,0.06,71.94,219.88646612,163.416648,0.16615799999999997,163.25049,298,307,416,1.193124598
Ca1.9Gd7.6Si6O26Ce0.05Mn0.05,41.599999999999994,26,0.05,25.95,189,64,8,56,436.466044,157.25,15.999,141.251,855,185,60,125,10.21,3.44,1,2.44,23,7,2,5,47.00530620000001,13.618054,5.5386,8.079454000000002,820.55,486.4,1.25,485.15,1865.4849021999999,1195.1,2.7469022,1192.3530978,3946.25,1560,7,1553,111.9935,89.44,0.05600000000000001,89.384,199.45,156,0.1,155.9,461.98157738000003,354.069404,0.27693,353.792474,298,352,428,1.195346058
CaLaGa3S6OCe0.1,12.1,6,0.1,5.9,190,58,8,50,436.88147000000004,140.116,15.999,124.11700000000002,850,195,60,135,11.05,3.44,1,2.44,22,6,2,4,47.20602100000001,13.618054,5.5386,8.079454000000002,279.8,96,5.800000000000001,90.2,610.5230700000001,209.16899999999998,14.011600000000001,195.1574,1443.5,600,18.5,581.5,26.561999999999998,15.48,0.11200000000000002,15.368,56.2,36,0.2,35.8,106.0199346,62.16006,0.55386,61.6062,300,398,442,1.195622944
Gd0.84BO3Ce0.01Tb0.15,5,3,0.01,2.99,200,65,5,60,483.10035000000005,158.92535,10.81,148.11535,685,185,60,125,7.8,3.44,0,3.44,15,6,2,4,39.468269,13.618054,5.5386,8.079454000000002,93.08999999999999,53.76,0.58,53.18,216.13696249999998,132.09,1.4011600000000002,130.68884,444.3,180,1.85,178.15,13.3792,10.32,0,10.32,23,18,0.02,17.98,55.25296564,40.854162,0.055386,40.798776000000004,298,356,412,1.198657087
Na3Sc1.84P3O12Ce0.03Tb0.05,19.92,12,0.03,11.97,178,65,8,57,413.959789278,158.92535,15.999,142.92635,860,185,60,125,9.04,3.44,0,3.44,19,6,1,5,47.2077067,13.618054,5.1390767,8.4789773,217.63,96,1.74,94.26,448.747212054,191.988,4.20348,187.78452,1868.7,720,5.55,714.45,53.176,41.28,0,41.28,95.67999999999999,72,0.06,71.94,222.82642570000002,163.416648,0.16615799999999997,163.25049,298,320,542,1.203848464
Ba2B2O5Ce0.005Tb0.01,9.015,5,0.005,4.995,192,65,5,60,463.17735000000005,158.92535,10.81,148.11535,720,215,60,155,7.49,3.44,0,3.44,15,6,2,4,38.530136999999996,13.618054,5.211664,8.406390000000002,162.94,112,0.29,111.71,378.5588335,274.654,0.7005800000000001,273.95342,902.675,430,0.925,429.075,23.0656,17.2,0,17.2,40.03,30,0.01,29.99,95.195967,68.09027,0.027693,68.062577,298,353,420,1.203848464
Ba8.8Lu1.9Si6O24Ce0.1Mn0.2,41.00000000000001,24,0.1,23.9,232,71,8,63,551.4318440000001,174.9668,15.999,158.9678,885,215,60,155,9.900000000000002,3.44,0.89,2.55,23,7,2,5,45.37989,13.618054,5.211664,8.406390000000002,914.5,492.80000000000007,5,487.80000000000007,2118.3997288,1208.4776000000002,10.9876088,1197.4899912,4371,1892.0000000000002,18.5,1873.5000000000002,104.114,82.56,0.11200000000000002,82.44800000000001,191,144,0.2,143.8,433.9558557,326.833296,0.55386,326.27943600000003,298,333,380,1.204119983
Y1.38SiO5Ce0.01Tb0.3,7.6899999999999995,5,0.01,4.99,184,65,8,57,432.03119000000004,158.92535,15.999,142.92635,710,185,60,125,7.680000000000001,3.44,0,3.44,17,6,2,4,39.389397,13.618054,5.5386,8.079454000000002,127.89999999999999,53.81999999999999,0.58,53.239999999999995,279.84882419999997,122.6900592,1.4011600000000002,121.28889919999999,712.75,300,1.85,298.15,20.7948,17.2,0,17.2,38.760000000000005,30,0.02,29.98,86.6362978,68.09027,0.055386,68.034884,298,355,423,1.21031852
BaMgB2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,118.29,56,0.29,55.71,263.94758,137.327,0.7005800000000001,136.62642,835.925,300,0.925,299.075,23.4856,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,97.5719,68.09027,0.027693,68.062577,298,360,438,1.211654401
Ba2B2O5Ce0.005,9.005,5,0.005,4.995,127,58,5,53,304.252,140.116,10.81,129.306,545,215,60,155,7.49,3.44,0.89,2.55,13,6,2,4,32.666337,13.618054,5.211664,8.406390000000002,162.29,112,0.29,111.71,376.96958,274.654,0.7005800000000001,273.95342,900.925,430,0.925,429.075,23.0656,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.137329,68.09027,0.027693,68.062577,298,353,420,1.215994263
Ca3YGa3B4O15Ce0.01Mn0.1,26.110000000000003,15,0.01,14.99,186,58,5,53,420.569884,140.116,10.81,129.306,960,185,60,125,12.18,3.44,1,2.44,26,7,2,5,53.218408000000004,13.618054,5.5386,8.079454000000002,335.08,120,0.58,119.42,708.4288044000001,239.985,1.4011600000000002,238.58384,2365.85,900,1.85,898.15,69.5762,51.6,0.011200000000000002,51.5888,120.72,90,0.02,89.98,280.8163048,204.27081,0.055386,204.215424,298,365,409,1.220108088
KSrGdP2O8Ce0.04Tb0.2,13.239999999999998,8,0.04,7.96,267,65,8,57,629.982411998,158.92535,15.999,142.92635,1120,220,60,160,9.719999999999999,3.44,0,3.44,20,6,1,5,51.69246674,13.618054,4.34066354,9.27739046,230.32,64,2.32,61.68,511.297533996,157.25,5.604640000000001,151.64536,1322.4,480,7.4,472.6,34.9148,27.52,0,27.52,63.48,48,0.08,47.92,147.49743474000002,108.944432,0.221544,108.72288800000001,298,280,370,1.220892249
Gd0.9BO3Ce0.01Tb0.09,5,3,0.01,2.99,200,65,5,60,483.10035000000005,158.92535,10.81,148.11535,685,185,60,125,7.8,3.44,0,3.44,15,6,2,4,39.468269,13.618054,5.5386,8.079454000000002,93.02999999999999,57.6,0.58,57.02,216.0364415,141.525,1.4011600000000002,140.12384,444.6,180,1.85,178.15,13.451200000000002,10.32,0,10.32,23,18,0.02,17.98,55.270125400000005,40.854162,0.055386,40.798776000000004,298,356,412,1.222716471
K2CaP2O7Ce0.02Tb0.2,12.219999999999999,7,0.02,6.98,185,65,8,57,425.19041199800006,158.92535,15.999,142.92635,920,220,60,160,8.57,3.44,0,3.44,18,6,1,5,45.96095874,13.618054,4.34066354,9.27739046,158.16,56,1.16,54.84,326.802513996,111.99300000000001,2.8023200000000004,109.19068000000001,1278.7,440,3.7,436.3,31.1224,24.08,0,24.08,56.44,42,0.04,41.96,132.37776428,95.326378,0.110772,95.21560600000001,298,316,358,1.225593548
K2CaP2O7Ce0.02Tb0.16,12.18,7,0.02,6.98,185,65,8,57,425.19041199800006,158.92535,15.999,142.92635,920,220,60,160,8.57,3.44,0,3.44,18,6,1,5,45.96095874,13.618054,4.34066354,9.27739046,155.56,56,1.16,54.84,320.445499996,111.99300000000001,2.8023200000000004,109.19068000000001,1271.7,440,3.7,436.3,31.1224,24.08,0,24.08,56.36,42,0.04,41.96,132.14321228,95.326378,0.110772,95.21560600000001,298,316,358,1.226522576
Y1.68SiO5Ce0.01Tb0.15,7.84,5,0.01,4.99,184,65,8,57,432.03119000000004,158.92535,15.999,142.92635,710,185,60,125,7.680000000000001,3.44,0,3.44,17,6,2,4,39.389397,13.618054,5.5386,8.079454000000002,129.85,65.52,0.58,64.94,282.68177369999995,149.36181119999998,1.4011600000000002,147.96065119999997,740.5,302.4,1.85,300.54999999999995,21.1608,17.2,0,17.2,39.36,30,0.02,29.98,87.62190580000001,68.09027,0.055386,68.034884,298,355,423,1.232487866
Na3Sc1.88P3O12Ce0.03Tb0.03,19.94,12,0.03,11.97,178,65,8,57,413.959789278,158.92535,15.999,142.92635,860,185,60,125,9.04,3.44,0,3.44,19,6,1,5,47.2077067,13.618054,5.1390767,8.4789773,217.17,96,1.74,94.26,447.366941374,191.988,4.20348,187.78452,1871.6,720,5.25,714.75,53.2304,41.28,0,41.28,95.76,72,0.06,71.94,222.9716093,163.416648,0.16615799999999997,163.25049,298,320,542,1.234770295
