Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission peak (nm)
Ca11.76Al14O32F2Eu0.24,60,32,0.24,31.76,113,63,8,55,254.020941663,151.964,15.999,135.965,600,185,50,135,10.030000000000001,3.98,0,3.98,20,7,2,5,48.810182600000005,17.42282,5.670385,11.752435000000002,706.32,256,15.12,240.88,1435.4949853260002,511.968,36.47136,475.49664,5931.2,2116.8,44.4,2072.4,152.34,110.08,0,110.08,272,192,0.48,191.52,627.675723152,435.777728,1.3608923999999998,434.4168356,298,330,435
Ca4.437Sr4.5YP7O28Eu0.007,44.943999999999996,28,0.007,27.993,183,63,8,55,415.540601998,151.964,15.999,135.965,905,200,60,140,8.799999999999999,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669000000001,628.181,224,0.441,223.559,1326.8740079860002,447.97200000000004,1.063748,446.90825200000006,4259.955,1680,1.295,1678.705,121.582,96.32,0,96.32,223.888,168,0.014,167.986,513.7202387174,381.305512,0.039692695,381.26581930500004,298,380,435
BaY1.95Si3O10Ce0.05,16,10,0.05,9.95,175,58,8,50,410.43284000000006,140.116,15.999,124.11700000000002,750,215,60,155,8.57,3.44,0.89,2.55,17,6,2,4,38.737261000000004,13.618054,5.211664,8.406390000000002,256.95,80,2.9000000000000004,77.1,561.944188,173.366388,7.005800000000001,166.360588,1505.25,600,9.25,590.75,43.425,34.4,0.05600000000000001,34.344,79.94999999999999,60,0.1,59.9,178.24784,136.18054,0.27693,135.90361000000001,298,365,436
Y2Mg1.999Al2Si2O12Eu0.001,20.000000000000004,12,0.001,11.999,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669000000001,252.051,96,0.063,95.937,528.670416,191.988,0.151964,191.836036,1850.0349999999999,720,0.185,719.815,53.35869,41.28,0,41.28,96,72,0.002,71.998,219.41656495,163.416648,0.005670385,163.410977615,298,370,436
K0.8Na0.2Sr0.995Eu0.005,2,0.995,0.005,0.99,131,63,11,52,301.67206928,151.964,22.98976928,128.97423072,785,220,180,40,2.7,0.95,0,0.95,6,2,1,1,20.844992440000002,5.6948672,4.34066354,1.3542036599999996,55.525000000000006,37.81,0.315,37.495000000000005,123.818313856,87.1819,0.75982,86.42208,411.925,199,0.925,198.075,1.78725,0.9452499999999999,0,0.9452499999999999,3,1.99,0.01,1.98,10.195090961,5.666392864,0.028351925,5.638040939,298,365,437
CaSb2O6Bi0.75,9.75,6,0.75,5.25,162,83,8,75,386.8174,208.9804,15.999,192.9814,545,180,60,120,8.39,3.44,1,2.44,18,6,2,4,35.6251142,13.618054,6.1131552,7.504898800000001,232.25,102,20,82,536.3272999999999,243.52,40.078,203.442,950,360,120,240,27.165000000000003,20.64,1,19.64,51.75,36,2,34,110.5023942,81.708324,5.464137,76.24418700000001,298,336,437
CaSb2O6Bi0.75Li0.75,10.5,6,0.75,5.25,165,83,3,80,393.7574,208.9804,6.94,202.0404,690,180,60,120,9.370000000000001,3.44,0.98,2.46,19,6,1,5,41.016828961,13.618054,5.391714761,8.226339239000001,234.5,102,2.25,99.75,541.5323,243.52,5.205,238.315,1058.75,360,108.75,251.25,27.900000000000002,20.64,0.735,19.905,52.5,36,0.75,35.25,114.54618027075,81.708324,4.04378607075,77.66453792925,298,336,437
CaSb2O6Bi0.75Na0.75,10.5,6,0.75,5.25,173,83,8,75,409.80716928000004,208.9804,15.999,192.9814,725,180,60,120,9.32,3.44,0.93,2.51,19,6,1,5,40.7641909,13.618054,5.1390767,8.4789773,240.5,102,8.25,93.75,553.5696269599999,243.52,17.24232696,226.27767304000002,1085,360,120,240,27.862500000000004,20.64,0.6975,19.9425,52.5,36,0.75,35.25,114.356701725,81.708324,3.8543075250000003,77.85401647500001,298,336,437
CaSb2O6Bi0.75K0.75,10.5,6,0.75,5.25,181,83,8,75,425.9157,208.9804,15.999,192.9814,765,220,60,160,9.21,3.44,0.82,2.62,19,6,1,5,39.96577774,13.618054,4.34066354,9.27739046,246.5,102,14.25,87.75,565.6510249999999,243.52,29.323725000000003,214.196275,1115,360,120,240,27.78,20.64,0.615,20.025000000000002,52.5,36,0.75,35.25,113.757891855,81.708324,3.255497655,78.452826345,298,336,437
Ca7.98La1.96P6O26Ce0.04Eu0.02,42,26,0.02,25.98,221,63,8,55,518.036231998,151.964,15.999,135.965,905,195,60,135,8.850000000000001,3.44,0,3.44,20,6,2,4,47.00378020000001,13.618054,5.5386,8.079454000000002,572.9000000000001,208,1.26,206.74,1202.5376531880001,415.974,3.03928,412.93471999999997,3989.7000000000003,1560,3.7,1556.3,112.7608,89.44,0,89.44,207.96,156,0.04,155.96,477.038174196,354.069404,0.1134077,353.95599630000004,298,310,438
Ba2B2O5Ce0.005,9.005,5,0.005,4.995,127,58,5,53,304.252,140.116,10.81,129.306,545,215,60,155,7.49,3.44,0.89,2.55,13,6,2,4,32.666337,13.618054,5.211664,8.406390000000002,162.29,112,0.29,111.71,376.96958,274.654,0.7005800000000001,273.95342,900.925,430,0.925,429.075,23.0656,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.137329,68.09027,0.027693,68.062577,298,360,438
Ba1.8Sr0.2B2O5Ce0.005,9.005,5,0.005,4.995,165,58,5,53,391.872,140.116,10.81,129.306,745,215,60,155,8.440000000000001,3.44,0.89,2.55,15,6,2,4,38.3612042,13.618054,5.211664,8.406390000000002,158.68999999999997,100.8,0.29,100.50999999999999,367.02818,247.1886,0.7005800000000001,246.48802,897.925,387,0.925,386.075,23.0776,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.23396964,68.09027,0.027693,68.062577,298,360,438
Ba1.6Sr0.4B2O5Ce0.005,9.005,5,0.005,4.995,165,58,5,53,391.872,140.116,10.81,129.306,745,215,60,155,8.440000000000001,3.44,0.89,2.55,15,6,2,4,38.3612042,13.618054,5.211664,8.406390000000002,155.09,89.60000000000001,0.29,89.31,357.08678000000003,219.72320000000002,0.7005800000000001,219.02262000000002,894.925,344,0.925,343.075,23.0896,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.33061028,68.09027,0.027693,68.062577,298,360,438
Ba1.2Sr0.8B2O5Ce0.005,9.005,5,0.005,4.995,165,58,5,53,391.872,140.116,10.81,129.306,745,215,60,155,8.440000000000001,3.44,0.89,2.55,15,6,2,4,38.3612042,13.618054,5.211664,8.406390000000002,147.89000000000001,67.2,0.29,66.91,337.20398,164.7924,0.7005800000000001,164.09181999999998,888.925,300,0.925,299.075,23.1136,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.52389156000001,68.09027,0.027693,68.062577,298,360,438
BaSrB2O5Ce0.005,9.005,5,0.005,4.995,165,58,5,53,391.872,140.116,10.81,129.306,745,215,60,155,8.440000000000001,3.44,0.89,2.55,15,6,2,4,38.3612042,13.618054,5.211664,8.406390000000002,144.29,56,0.29,55.71,327.26258,137.327,0.7005800000000001,136.62642,885.925,300,0.925,299.075,23.1256,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.6205322,68.09027,0.027693,68.062577,298,360,438
Ba0.8Sr1.2B2O5Ce0.005,9.005,5,0.005,4.995,165,58,5,53,391.872,140.116,10.81,129.306,745,215,60,155,8.440000000000001,3.44,0.89,2.55,15,6,2,4,38.3612042,13.618054,5.211664,8.406390000000002,140.69,45.6,0.29,45.31,317.32118,109.86160000000001,0.7005800000000001,109.16102000000001,882.925,300,0.925,299.075,23.1376,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.71717284,68.09027,0.027693,68.062577,298,360,438
Ba0.4Sr1.6B2O5Ce0.005,9.005,5,0.005,4.995,165,58,5,53,391.872,140.116,10.81,129.306,745,215,60,155,8.440000000000001,3.44,0.89,2.55,15,6,2,4,38.3612042,13.618054,5.211664,8.406390000000002,133.48999999999998,60.800000000000004,0.29,60.510000000000005,297.43838,140.192,0.7005800000000001,139.49142,876.925,320,0.925,319.075,23.1616,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.91045412,68.09027,0.027693,68.062577,298,360,438
Sr2B2O5Ce0.005,9.005,5,0.005,4.995,109,58,5,53,254.54500000000002,140.116,10.81,129.306,530,200,60,140,7.55,3.44,0.95,2.49,13,6,2,4,33.149540200000004,13.618054,5.5386,8.079454000000002,126.29,76,0.29,75.71,277.55558,175.24,0.7005800000000001,174.53942,870.925,400,0.925,399.075,23.1856,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.1037354,68.09027,0.027693,68.062577,298,360,438
Ba1.8Ca0.2B2O5Ce0.005,9.005,5,0.005,4.995,147,58,5,53,344.33000000000004,140.116,10.81,129.306,725,215,60,155,8.49,3.44,0.89,2.55,15,6,2,4,38.77949220000001,13.618054,5.211664,8.406390000000002,155.09,100.8,0.29,100.50999999999999,357.51978,247.1886,0.7005800000000001,246.48802,893.925,387,0.925,386.075,23.087600000000002,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.31762724000001,68.09027,0.027693,68.062577,298,360,438
Ba1.6Ca0.4B2O5Ce0.005,9.005,5,0.005,4.995,147,58,5,53,344.33000000000004,140.116,10.81,129.306,725,215,60,155,8.49,3.44,0.89,2.55,15,6,2,4,38.77949220000001,13.618054,5.211664,8.406390000000002,147.89000000000001,89.60000000000001,0.29,89.31,338.06998000000004,219.72320000000002,0.7005800000000001,219.02262000000002,886.925,344,0.925,343.075,23.1096,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.49792548,68.09027,0.027693,68.062577,298,360,438
Ba1.2Ca0.8B2O5Ce0.005,9.005,5,0.005,4.995,147,58,5,53,344.33000000000004,140.116,10.81,129.306,725,215,60,155,8.49,3.44,0.89,2.55,15,6,2,4,38.77949220000001,13.618054,5.211664,8.406390000000002,133.48999999999998,67.2,0.29,66.91,299.17037999999997,164.7924,0.7005800000000001,164.09181999999998,872.925,300,0.925,299.075,23.1536,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.85852196,68.09027,0.027693,68.062577,298,360,438
BaCaB2O5Ce0.005,9.005,5,0.005,4.995,147,58,5,53,344.33000000000004,140.116,10.81,129.306,725,215,60,155,8.49,3.44,0.89,2.55,15,6,2,4,38.77949220000001,13.618054,5.211664,8.406390000000002,126.29,56,0.29,55.71,279.72058,137.327,0.7005800000000001,136.62642,865.925,300,0.925,299.075,23.175600000000003,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.0388202,68.09027,0.027693,68.062577,298,360,438
Ba0.8Ca1.2B2O5Ce0.005,9.005,5,0.005,4.995,147,58,5,53,344.33000000000004,140.116,10.81,129.306,725,215,60,155,8.49,3.44,0.89,2.55,15,6,2,4,38.77949220000001,13.618054,5.211664,8.406390000000002,119.09000000000002,44.800000000000004,0.29,44.510000000000005,260.27078,109.86160000000001,0.7005800000000001,109.16102000000001,858.925,300,0.925,299.075,23.1976,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.21911844,68.09027,0.027693,68.062577,298,360,438
Ba0.4Ca1.6B2O5Ce0.005,9.005,5,0.005,4.995,147,58,5,53,344.33000000000004,140.116,10.81,129.306,725,215,60,155,8.49,3.44,0.89,2.55,15,6,2,4,38.77949220000001,13.618054,5.211664,8.406390000000002,104.69000000000001,40,0.29,39.71,221.37118,79.995,0.7005800000000001,79.29442,844.925,300,0.925,299.075,23.241600000000002,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.57971492,68.09027,0.027693,68.062577,298,360,438
Ca2B2O5Ce0.005,9.005,5,0.005,4.995,91,58,5,53,207.00300000000001,140.116,10.81,129.306,510,185,60,125,7.6000000000000005,3.44,1,2.44,13,6,2,4,33.5678282,13.618054,5.5386,8.079454000000002,90.29,40,0.29,39.71,182.47158000000002,80.156,0.7005800000000001,79.45542,830.925,360,0.925,359.075,23.285600000000002,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.9403114,68.09027,0.027693,68.062577,298,360,438
Ba1.8Zn0.2B2O5Ce0.005,9.005,5,0.005,4.995,157,58,5,53,369.632,140.116,10.81,129.306,680,215,60,155,9.14,3.44,0.89,2.55,25,12,2,10,42.060536,13.618054,5.211664,8.406390000000002,157.09,100.8,0.29,100.50999999999999,362.58018000000004,247.1886,0.7005800000000001,246.48802,884.925,387,0.925,386.075,23.2176,17.2,0.005600000000000001,17.194399999999998,42.01,30,0.01,29.99,95.973836,68.09027,0.027693,68.062577,298,360,438
Ba1.6Zn0.4B2O5Ce0.005,9.005,5,0.005,4.995,157,58,5,53,369.632,140.116,10.81,129.306,680,215,60,155,9.14,3.44,0.89,2.55,25,12,2,10,42.060536,13.618054,5.211664,8.406390000000002,151.89000000000001,89.60000000000001,0.29,89.31,348.19078,219.72320000000002,0.7005800000000001,219.02262000000002,868.925,344,0.925,343.075,23.3696,17.2,0.005600000000000001,17.194399999999998,44.01,30,0.01,29.99,96.810343,68.09027,0.027693,68.062577,298,360,438
Ba1.2Zn0.8B2O5Ce0.005,9.005,5,0.005,4.995,157,58,5,53,369.632,140.116,10.81,129.306,680,215,60,155,9.14,3.44,0.89,2.55,25,12,2,10,42.060536,13.618054,5.211664,8.406390000000002,141.48999999999998,67.2,0.29,66.91,319.41198,164.7924,0.7005800000000001,164.09181999999998,836.925,300,0.925,299.075,23.6736,17.2,0.005600000000000001,17.194399999999998,48.01,30,0.01,29.99,98.48335700000001,68.09027,0.027693,68.062577,298,360,438
BaZnB2O5Ce0.005,9.005,5,0.005,4.995,157,58,5,53,369.632,140.116,10.81,129.306,680,215,60,155,9.14,3.44,0.89,2.55,25,12,2,10,42.060536,13.618054,5.211664,8.406390000000002,136.29,56,0.29,55.71,305.02258,137.327,0.7005800000000001,136.62642,820.925,300,0.925,299.075,23.8256,17.2,0.005600000000000001,17.194399999999998,50.01,30,0.01,29.99,99.319864,68.09027,0.027693,68.062577,298,360,438
Ba0.8Zn1.2B2O5Ce0.005,9.005,5,0.005,4.995,157,58,5,53,369.632,140.116,10.81,129.306,680,215,60,155,9.14,3.44,0.89,2.55,25,12,2,10,42.060536,13.618054,5.211664,8.406390000000002,131.09,44.800000000000004,0.29,44.510000000000005,290.63318,109.86160000000001,0.7005800000000001,109.16102000000001,804.925,300,0.925,299.075,23.977600000000002,17.2,0.005600000000000001,17.194399999999998,52.01,30,0.01,29.99,100.15637100000001,68.09027,0.027693,68.062577,298,360,438
Ba0.4Zn1.6B2O5Ce0.005,9.005,5,0.005,4.995,157,58,5,53,369.632,140.116,10.81,129.306,680,215,60,155,9.14,3.44,0.89,2.55,25,12,2,10,42.060536,13.618054,5.211664,8.406390000000002,120.69000000000001,48,0.29,47.71,261.85438000000005,104.608,0.7005800000000001,103.90742,772.925,300,0.925,299.075,24.2816,17.2,0.005600000000000001,17.194399999999998,56.01,30,0.01,29.99,101.829385,68.09027,0.027693,68.062577,298,360,438
Zn2B2O5Ce0.005,9.005,5,0.005,4.995,101,58,5,53,232.305,140.116,10.81,129.306,465,185,60,125,8.25,3.44,1.12,2.32,23,12,2,10,36.848872,13.618054,5.5386,8.079454000000002,110.29,60,0.29,59.71,233.07558,130.76,0.7005800000000001,130.05942,740.925,300,0.925,299.075,24.5856,17.2,0.005600000000000001,17.194399999999998,60.01,30,0.01,29.99,103.502399,68.09027,0.027693,68.062577,298,360,438
Ba1.8Mg0.2B2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,153.48999999999998,100.8,0.29,100.50999999999999,354.36518,247.1886,0.7005800000000001,246.48802,887.925,387,0.925,386.075,23.1496,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.6242432,68.09027,0.027693,68.062577,298,360,438
Ba1.6Mg0.4B2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,144.69,89.60000000000001,0.29,89.31,331.76078,219.72320000000002,0.7005800000000001,219.02262000000002,874.925,344,0.925,343.075,23.233600000000003,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.1111574,68.09027,0.027693,68.062577,298,360,438
Ba1.2Mg0.4B2O5Ce0.005,8.605,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,122.29,67.2,0.29,66.91,276.82998000000003,164.7924,0.7005800000000001,164.09181999999998,788.925,300,0.925,299.075,22.8776,17.2,0.005600000000000001,17.194399999999998,39.21,30,0.01,29.99,94.0264918,68.09027,0.027693,68.062577,298,360,438
BaMgB2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,118.29,56,0.29,55.71,263.94758,137.327,0.7005800000000001,136.62642,835.925,300,0.925,299.075,23.4856,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,97.5719,68.09027,0.027693,68.062577,298,360,438
Ba0.8Mg1.2B2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,109.49000000000001,44.800000000000004,0.29,44.510000000000005,241.34318000000002,109.86160000000001,0.7005800000000001,109.16102000000001,822.925,300,0.925,299.075,23.5696,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,98.0588142,68.09027,0.027693,68.062577,298,360,438
Ba0.4Mg1.6B2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,91.89000000000001,40,0.29,39.71,196.13438000000002,79.995,0.7005800000000001,79.29442,796.925,300,0.925,299.075,23.7376,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,99.0326426,68.09027,0.027693,68.062577,298,360,438
Mg2B2O5Ce0.005,9.005,5,0.005,4.995,83,58,5,53,191.23000000000002,140.116,10.81,129.306,480,185,60,125,7.91,3.44,1.12,2.32,13,6,2,4,35.100908000000004,13.618054,5.5386,8.079454000000002,74.29,40,0.29,39.71,150.92558000000002,79.995,0.7005800000000001,79.29442,770.925,300,0.925,299.075,23.9056,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,100.006471,68.09027,0.027693,68.062577,298,360,438
Ca2Sb2O7Bi0.015,11.015,7,0.015,6.985,162,83,8,75,386.8174,208.9804,15.999,192.9814,545,180,60,120,8.39,3.44,1,2.44,18,6,2,4,35.6251142,13.618054,6.1131552,7.504898800000001,199.245,102,1.2449999999999999,100.755,438.80370600000003,243.52,3.134706,240.38529400000002,1072.4,420,2.4,417.6,30.2085,24.08,0.028499999999999998,24.051499999999997,56.075,42,0.075,41.925,124.87874914,95.326378,0.10928274,95.21709526000001,298,337,438
Sr3LuV2O8,14,8,1,7,140,71,8,63,329.5273000000001,174.9668,15.999,158.9678,570,200,60,140,7.02,3.44,0.95,2.49,15,6,2,4,31.4849792,13.618054,5.425871,8.192183,295,114,46,68,667.7018,262.86,101.883,160.97700000000003,1525,600,175,425,34.629999999999995,27.52,1,26.52,66,48,2,46,144.9472786,108.944432,5.425871,103.518561,298,319,439
Y1.9Si4N6CCe0.05La0.95,13.9,6,0.05,5.95,181,58,6,52,422.03031,140.116,12.011,128.10500000000002,805,195,65,130,10.930000000000001,3.04,1.1,1.94,21,5,2,3,51.27886900000001,14.53413,5.5386,8.995529999999999,235.15,74.1,2.9000000000000004,71.19999999999999,516.2800925,168.92109599999998,7.005800000000001,161.91529599999998,1436.5,440,9.25,430.75,31.809000000000005,18.240000000000002,0.05600000000000001,18.184,58.650000000000006,30,0.1,29.9,148.459587,87.20478,0.27693,86.92785,298,358,440
Ba2Y4.95B5O17Ce0.01,28.96,17,0.01,16.99,166,58,5,53,393.15784,140.116,10.81,129.306,725,215,60,155,8.71,3.44,0.89,2.55,16,6,2,4,38.883597,13.618054,5.211664,8.406390000000002,466.63,193.05,0.58,192.47,1042.1720679999999,440.083908,1.4011600000000002,438.682748,2767.85,1020,1.85,1018.15,76.5102,58.48,0.011200000000000002,58.468799999999995,135.87,102,0.02,101.98,314.251164,231.506918,0.055386,231.45153200000001,298,345,440
Gd2MoO6,9,6,1,5,114,64,8,56,269.199,157.25,15.999,141.251,385,180,60,120,6.800000000000001,3.44,1.2,2.24,14,6,2,4,26.860280000000003,13.618054,6.149796,7.4682580000000005,218,128,42,86,506.44399999999996,314.5,95.95,218.55,865,360,145,215,25.200000000000003,20.64,2.16,18.48,46,36,4,32,101.100346,81.708324,7.09243,74.615894,298,290,440
Ba2Y2.95Si3O12FCe0.05,21,12,0.05,11.95,184,58,8,50,429.431243163,140.116,15.999,124.11700000000002,800,215,50,165,12.55,3.98,0.89,3.09,24,7,2,5,56.160081000000005,17.42282,5.211664,12.211156000000003,376.95,115.05000000000001,2.9000000000000004,112.15,839.173431163,274.654,7.005800000000001,267.6482,2070.25,720,9.25,710.75,56.394999999999996,41.28,0.05600000000000001,41.224000000000004,103.94999999999999,72,0.1,71.9,234.335692,163.416648,0.27693,163.13971800000002,298,355,442
Ba0.97Al12O19Eu0.03,32,19,0.03,18.97,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.9399999999999995,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.406390000000002,364.21,156,1.89,154.11,765.5255719999999,323.778462,4.55892,319.219542,2854.1000000000004,1500,5.55,1494.45,85.5433,65.36,0,65.36,152,114,0.06,113.94,335.79767243,258.743026,0.17011154999999997,258.57291445,298,350,442
CaLaGa3S6OCe0.1,12.1,6,0.1,5.9,190,58,8,50,436.88147000000004,140.116,15.999,124.11700000000002,850,195,60,135,11.05,3.44,1,2.44,22,6,2,4,47.20602100000001,13.618054,5.5386,8.079454000000002,279.8,96,5.800000000000001,90.2,610.5230700000001,209.16899999999998,14.011600000000001,195.1574,1443.5,600,18.5,581.5,26.561999999999998,15.48,0.11200000000000002,15.368,56.2,36,0.2,35.8,106.0199346,62.16006,0.55386,61.6062,300,398,442
CaLaGa3S6OCe0.1,12.1,6,0.1,5.9,190,58,8,50,436.88147000000004,140.116,15.999,124.11700000000002,850,195,60,135,11.05,3.44,1,2.44,22,6,2,4,47.20602100000001,13.618054,5.5386,8.079454000000002,279.8,96,5.800000000000001,90.2,610.5230700000001,209.16899999999998,14.011600000000001,195.1574,1443.5,600,18.5,581.5,26.561999999999998,15.48,0.11200000000000002,15.368,56.2,36,0.2,35.8,106.0199346,62.16006,0.55386,61.6062,420,398,442
Ca6.237Sr2.7YP7O28Eu0.007,44.943999999999996,28,0.007,27.993,183,63,8,55,415.540601998,151.964,15.999,135.965,905,200,60,140,8.799999999999999,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669000000001,595.7810000000001,224,0.441,223.559,1241.2984079860003,447.97200000000004,1.063748,446.90825200000006,4223.955,1680,1.295,1678.705,121.672,96.32,0,96.32,223.888,168,0.014,167.986,514.4731571174,381.305512,0.039692695,381.26581930500004,298,380,442
Ba0.99Al12O19Eu0.01,32,19,0.01,18.99,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.9399999999999995,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.406390000000002,364.07,156,0.63,155.37,765.2328319999999,323.778462,1.51964,322.258822,2854.7,1500,1.85,1498.15,85.5611,65.36,0,65.36,152,114,0.02,113.98,335.78849801,258.743026,0.05670385,258.68632214999997,298,350,443
Ba0.95Al12O19Eu0.05,32,19,0.05,18.95,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.9399999999999995,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.406390000000002,364.34999999999997,156,3.1500000000000004,152.85,765.818312,323.778462,7.5982,316.18026199999997,2853.5,1500,9.25,1490.75,85.5255,65.36,0,65.36,152,114,0.1,113.9,335.80684685,258.743026,0.28351925,258.45950675,298,350,443
Ba0.93Al12O19Eu0.07,32,19,0.07,18.93,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.9399999999999995,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.406390000000002,364.49000000000007,156,4.41,151.59,766.111052,323.778462,10.63748,313.140982,2852.8999999999996,1500,12.950000000000001,1487.05,85.5077,65.36,0,65.36,152,114,0.14,113.86,335.81602127,258.743026,0.39692695,258.34609904999996,298,350,443
Sr4.995P3O12ClEu0.005,21,12,0.005,11.995,141,63,8,55,322.006761998,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.43762219999999,13.618054,5.670385,7.947669000000001,348.125,189.81,0.315,189.495,758.781005994,437.66190000000006,0.75982,436.90208000000007,2119.925,999,0.925,998.075,55.755250000000004,41.28,0,41.28,104.00000000000001,72,0.01,71.99,236.318549589,163.416648,0.028351925,163.388296075,298,277,444
