Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),CIE coordinate (Y)
Ba0.75Al12O19Eu0.25,32,19,0.25,18.75,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.9399999999999995,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.406390000000002,365.75,156,15.75,140.25,768.7457119999999,323.778462,37.991,285.787462,2847.5,1500,46.25,1453.75,85.3475,65.36,0,65.36,152,114,0.5,113.5,335.89859104999994,258.743026,1.41759625,257.32542975,298,350,0.0617
Ca1.97Sb2O7Bi0.03,10.999999999999998,7,0.03,6.97,162,83,8,75,386.8174,208.9804,15.999,192.9814,545,180,60,120,8.39,3.44,1,2.44,18,6,2,4,35.6251142,13.618054,6.1131552,7.504898800000001,199.89000000000001,102,2.4899999999999998,99.51,440.736072,243.52,6.269412,237.25058800000002,1069.3999999999999,420,4.8,415.2,30.206999999999997,24.08,0.056999999999999995,24.023,56.089999999999996,42,0.15,41.85,124.804637224,95.326378,0.21856548,95.10781252000001,298,372,0.0617
Sr2LiScB4O10Ce0.03,18.03,10,0.03,9.97,133,58,3,55,306.44090800000004,140.116,6.94,133.17600000000002,835,200,60,140,9.89,3.44,0.95,2.49,17,6,1,5,45.102744961,13.618054,5.391714761,8.226339239000001,201.74,80,1.74,78.26,434.569388,175.24,4.20348,171.03652,1650.55,600,5.55,594.45,46.8336,34.4,0.033600000000000005,34.3664,80.06,60,0.06,59.94,192.881713161,136.18054,0.16615799999999997,136.014382,298,325,0.062
Ba0.8Al12O19Eu0.2,32,19,0.2,18.8,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.9399999999999995,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.406390000000002,365.40000000000003,156,12.600000000000001,143.4,768.0138619999999,323.778462,30.3928,293.38566199999997,2849,1500,37,1463,85.392,65.36,0,65.36,152,114,0.4,113.6,335.875655,258.743026,1.134077,257.608949,298,350,0.0625
Sr2.99MgSi2O8Ce0.01,14,8,0.01,7.99,130,58,8,50,296.125,140.116,15.999,124.11700000000002,705,200,60,140,8.719999999999999,3.44,0.95,2.49,16,6,2,4,40.6494392,13.618054,5.5386,8.079454000000002,218.20000000000002,113.62,0.58,113.04,471.8519600000001,261.98380000000003,1.4011600000000002,260.58264,1449.85,598,1.85,596.15,35.481700000000004,27.52,0.011200000000000002,27.5088,64,48,0.02,47.98,149.97707192800002,108.944432,0.055386,108.88904600000001,298,338,0.064
KMg4P3O12Eu0.01,20.01,12,0.01,11.99,117,63,8,55,262.340061998,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,208.63,96,0.63,95.37,422.74722599399996,191.988,1.51964,190.46836,1841.85,720,1.85,718.15,53.910000000000004,41.28,0,41.28,96.02,72,0.02,71.98,229.85901339,163.416648,0.05670385,163.35994415000002,298,365,0.0645
Sr6Ca4P6O24F2Eu0.05,42.05,24,0.05,23.95,153,63,8,55,345.633165161,151.964,15.999,135.965,775,200,50,150,11.56,3.98,0,3.98,24,7,2,5,59.0059674,17.42282,5.670385,11.752435000000002,611.15,228,3.1500000000000004,224.85,1301.445578314,525.72,7.5982,518.1218,4069.25,1440,9.25,1430.75,113.36,82.56,0,82.56,208.1,144,0.1,143.9,483.50439525,326.833296,0.28351925,326.54977675000004,298,368,0.065
KSr3.96B3O9Tm0.01,16.970000000000002,9,0.01,8.99,139,69,5,64,322.46152,168.93422,10.81,158.12422,740,220,60,160,8.5,3.44,0.82,2.62,14,6,1,5,38.13591374000001,13.618054,4.34066354,9.27739046,257.17,150.48,0.6900000000000001,149.79,564.1838422000001,346.97520000000003,1.6893422000000002,345.28585780000003,1808.75,792,1.75,790.25,41.6745,30.96,0.0125,30.9475,71.94,54,0.02,53.98,174.410723752,122.562486,0.0618431,122.5006429,298,356,0.065
KMg4P3O12Eu0.02,20.02,12,0.02,11.98,117,63,8,55,262.340061998,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,209.26,96,1.26,94.74,424.266865994,191.988,3.03928,188.94872,1843.7,720,3.7,716.3,53.910000000000004,41.28,0,41.28,96.04,72,0.04,71.96,229.91571724000002,163.416648,0.1134077,163.3032403,298,365,0.0663
Ba2YB2O6ClBi0.002Eu0.005,12.007000000000001,6,0.002,5.998,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.406390000000002,226.481,112,0.166,111.834,517.8016208,274.654,0.4179608,274.2360392,1241.245,430,0.32,429.68,30.883799999999997,20.64,0,20.64,56.019999999999996,36,0.01,35.99,127.95550295700001,81.708324,0.014571032000000001,81.693752968,298,372,0.0681
Ca3Gd0.95Ga3O15B4Ce0.05,26,15,0.05,14.95,186,64,5,59,433.976,157.25,10.81,146.44,820,185,60,125,10.61,3.44,1,2.44,18,6,2,4,45.716926,13.618054,5.5386,8.079454000000002,356.7,120,2.9000000000000004,117.1,769.0213,239.985,7.005800000000001,232.97920000000002,2350.25,900,9.25,890.75,69.386,51.6,0.05600000000000001,51.544000000000004,119,90,0.1,89.9,279.9194932,204.27081,0.27693,203.99388000000002,298,344,0.0686
Ca3Gd0.95Ga3B4O15Ce0.05,26,15,0.05,14.95,186,64,5,59,433.976,157.25,10.81,146.44,820,185,60,125,10.61,3.44,1,2.44,18,6,2,4,45.716926,13.618054,5.5386,8.079454000000002,356.7,120,2.9000000000000004,117.1,769.0213,239.985,7.005800000000001,232.97920000000002,2350.25,900,9.25,890.75,69.386,51.6,0.05600000000000001,51.544000000000004,119,90,0.1,89.9,279.91949320000003,204.27081,0.27693,203.99388000000002,298,344,0.0686
MgY4Si3O13Ce0.01,21.01,13,0.01,12.99,131,58,8,50,297.41084,140.116,15.999,124.11700000000002,685,185,60,125,8.989999999999998,3.44,1.12,2.32,17,6,2,4,41.171832,13.618054,5.5386,8.079454000000002,314.58,156,0.58,155.42,673.57152,355.62336,1.4011600000000002,354.2222,1981.85,780,1.85,778.15,56.6212,44.72,0.011200000000000002,44.7088,104.02,78,0.02,77.98,234.060412,177.034702,0.055386,176.979316,298,262,0.069
Ba2YB2O6ClBi0.002Eu0.002,12.004000000000001,6,0.002,5.998,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.406390000000002,226.292,112,0.126,111.874,517.3457288000001,274.654,0.303928,274.350072,1240.6899999999998,430,0.32,429.68,30.883799999999997,20.64,0,20.64,56.013999999999996,36,0.004,35.996,127.93849180200002,81.708324,0.01134077,81.69698323,298,372,0.0695
SrLa0.83MgTaO6Dy0.07Eu0.1,10,6,0.07,5.93,317,73,8,65,762.24135,180.94788,15.999,164.94888,1110,200,60,140,9.52,3.44,0,3.44,22,6,2,4,51.6950612,13.618054,5.5769,8.041154,229.23000000000002,73,4.62,68.38,530.7298201000001,180.94788,11.375000000000002,169.57288,1047.6000000000001,360,12.250000000000002,347.75,25.398400000000002,20.64,0,20.64,47.830000000000005,36,0.14,35.86,108.2105952,81.708324,0.41573350000000003,81.2925905,298,250,0.07
CaZrO3Eu0.01Bi0.009,5.019,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669000000001,85.377,40,0.63,39.37,182.69946360000006,91.224,1.51964,89.70436000000001,518.2900000000001,180,1.44,178.56,12.6671,10.32,0,10.32,24.065,18,0.02,17.98,53.723490694,40.854162,0.05670385,40.797458150000004,298,310,0.071
SrZn2P2O8Eu0.01,13.01,8,0.01,7.99,154,63,8,55,351.93676199799995,151.964,15.999,135.965,680,200,60,140,8.229999999999999,3.44,0,3.44,27,12,2,10,44.86419120000001,13.618054,5.670385,7.947669000000001,192.63,64,0.63,63.37,409.83916399599997,130.76,1.51964,129.24035999999998,1151.85,480,1.85,478.15,36.15,27.52,0,27.52,84.02,48,0.02,47.98,154.45777305,108.944432,0.05670385,108.88772815,298,330,0.0716
KBaSc2P3O12Eu0.04,19.04,12,0.04,11.96,182,63,8,55,420.317969998,151.964,15.999,135.965,940,220,60,160,8.7,3.44,0,3.44,19,6,1,5,45.88894254,13.618054,4.34066354,9.27739046,260.52,96,2.52,93.48,557.3249619940001,191.988,6.07856,185.90944,1782.4,720,7.4,712.6,52.28,41.28,0,41.28,96.08,72,0.08,71.92,217.77882894,163.416648,0.2268154,163.18983260000002,298,300,0.072
LiY8.995Si6O26Ce0.005,42,26,0.005,25.995,122,58,3,55,280.04584,140.116,6.94,133.17600000000002,680,185,60,125,8.66,3.44,0.98,2.46,16,6,1,5,38.917311761,13.618054,5.391714761,8.226339239000001,646.0949999999999,350.80499999999995,0.29,350.51499999999993,1391.8326107999999,799.7080308,0.7005800000000001,799.0074508,3985.025,1619.1,0.925,1618.175,112.7995,89.44,0.005600000000000001,89.4344,207.995,156,0.01,155.99,464.32316346100004,354.069404,0.027693,354.041711,298,305,0.073
KMg4P3O12Eu0.02Mn0.04,20.06,12,0.02,11.98,142,63,8,55,317.278105998,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,210.26,96,1,95,426.464387754,191.988,2.19752176,189.79047824,1849.3,720,3.7,716.3,53.972,41.28,0,41.28,96.32000000000001,72,0.04,71.96,230.21307796000002,163.416648,0.1134077,163.3032403,298,365,0.0742
SrLa0.86MgTaO6Dy0.07Eu0.07,10,6,0.07,5.93,317,73,8,65,762.24135,180.94788,15.999,164.94888,1110,200,60,140,9.52,3.44,0,3.44,22,6,2,4,51.6950612,13.618054,5.5769,8.041154,229.04999999999998,73,4.41,68.59,530.3380642,180.94788,10.63748,170.3104,1047.9,360,12.250000000000002,347.75,25.4314,20.64,0,20.64,47.86,36,0.14,35.86,108.20779065,81.708324,0.39692695,81.31139705000001,298,250,0.078
Ba8.91Sc2Si6O24Ce0.09,41,24,0.09,23.91,157,58,8,50,366.482908,140.116,15.999,124.11700000000002,730,215,60,155,8.71,3.44,0.89,2.55,17,6,2,4,39.081491,13.618054,5.211664,8.406390000000002,822.1800000000001,498.96000000000004,5.22,493.74,1878.5918259999999,1223.58357,12.61044,1210.97313,4352.299999999999,1915.65,16.65,1899,104.71070000000002,82.56,0.1008,82.4592,192,144,0.18,143.82,435.80077424,326.833296,0.498474,326.33482200000003,298,330,0.078
NaCa0.985BO3Ce0.01Mn0.005,5.999999999999999,3,0.005,2.995,127,58,5,53,284.93081328,140.116,10.81,129.306,830,185,60,125,10.080000000000002,3.44,0.93,2.51,21,7,1,6,46.14092290000001,13.618054,5.1390767,8.4789773,60.405,24,0.125,23.875,122.9494495,47.997,0.27469022,47.72230978,624.85,180,0.7000000000000001,179.3,14.29395,10.32,0.007750000000000001,10.31225,24.025,18,0.02,17.98,60.405271662,40.854162,0.03717009,40.816991910000006,298,360,0.078
Ca8MgGe4O16Cl2Eu0.04,31.04,16,0.04,15.96,152,63,8,55,340.426,151.964,15.999,135.965,800,185,60,125,10.92,3.44,0,3.44,23,7,2,5,53.91489419999999,13.618054,5.670385,7.947669000000001,464.52,160,2.52,157.48,968.4115600000001,320.624,6.07856,314.54544000000004,3257.4,1440,7.4,1432.6,78.71000000000001,55.04,0,55.04,144.08,96,0.08,95.92,332.20015600000005,217.888864,0.2268154,217.66204860000002,298,365,0.079
BaGd2O4Bi0.08,7.08,4,0.08,3.92,211,83,8,75,519.5564,208.9804,15.999,192.9814,615,215,60,155,7.43,3.44,0.89,2.55,15,6,2,4,32.26503,13.618054,5.211664,8.406390000000002,222.64,128,6.640000000000001,121.36,532.541432,314.5,16.718432,297.781568,827.8,360,12.8,347.2,17.202,13.76,0.152,13.608,30.4,24,0.4,23.6,72.56631328,54.472216,0.58284128,53.889374720000006,298,337,0.079
Ca3YGa3B4O15Ce0.01Mn0.01,26.020000000000003,15,0.01,14.99,186,58,5,53,420.569884,140.116,10.81,129.306,960,185,60,125,12.18,3.44,1,2.44,26,7,2,5,53.218408000000004,13.618054,5.5386,8.079454000000002,332.83,120,0.25,119.75,703.4843804400001,239.985,0.54938044,239.43561956000002,2353.25,900,1.4000000000000001,898.6,69.4367,51.6,0.011200000000000002,51.5888,120.08999999999999,90,0.02,89.98,280.14724318,204.27081,0.055386,204.215424,298,365,0.079
Y1.9Si4N6CCe0.05La0.95,13.9,6,0.05,5.95,181,58,6,52,422.03031,140.116,12.011,128.10500000000002,805,195,65,130,10.930000000000001,3.04,1.1,1.94,21,5,2,3,51.27886900000001,14.53413,5.5386,8.995529999999999,235.15,74.1,2.9000000000000004,71.19999999999999,516.2800925,168.92109599999998,7.005800000000001,161.91529599999998,1436.5,440,9.25,430.75,31.809000000000005,18.240000000000002,0.05600000000000001,18.184,58.650000000000006,30,0.1,29.9,148.459587,87.20478,0.27693,86.92785,298,358,0.08
Ca3YNaP3O12FCe0.03,21.03,12,0.03,11.97,160,58,8,50,358.06077444100004,140.116,15.999,124.11700000000002,935,185,50,135,13.879999999999999,3.98,0.93,3.05,26,7,1,6,64.5356519,17.42282,5.1390767,12.283743300000001,261.74,96,1.74,94.26,540.240778437,191.988,4.20348,187.78452,1975.55,720,5.55,714.45,57.0136,41.28,0.033600000000000005,41.2464,104.06,72,0.06,71.94,242.1614863,163.416648,0.16615799999999997,163.25049,298,300,0.08
Ba2Y1.86P2O12SiCe0.14,19,12,0.14,11.86,190,58,8,50,441.40660199800004,140.116,15.999,124.11700000000002,850,215,60,155,10.760000000000002,3.44,0.89,2.55,22,6,2,4,49.223947,13.618054,5.211664,8.406390000000002,332.66,112,8.120000000000001,103.88,741.6556263960001,274.654,19.616240000000005,255.03776,1820.7,720,25.900000000000002,694.1,51.766,41.28,0.15680000000000002,41.123200000000004,95.86,72,0.28,71.72,215.30453860000003,163.416648,0.7754040000000001,162.641244,298,365,0.08
BaY1.95Si3O10Ce0.05,16,10,0.05,9.95,175,58,8,50,410.43284000000006,140.116,15.999,124.11700000000002,750,215,60,155,8.57,3.44,0.89,2.55,17,6,2,4,38.737261000000004,13.618054,5.211664,8.406390000000002,256.95,80,2.9000000000000004,77.1,561.944188,173.366388,7.005800000000001,166.360588,1505.25,600,9.25,590.75,43.425,34.4,0.05600000000000001,34.344,79.94999999999999,60,0.1,59.9,178.24784,136.18054,0.27693,135.90361000000001,298,365,0.0805
Na2Y1.99B2O7Ce0.01,13,7,0.01,6.99,121,58,5,53,278.82060928,140.116,10.81,129.306,690,185,60,125,8.75,3.44,0.93,2.51,15,6,1,5,38.8110097,13.618054,5.1390767,8.4789773,166.19000000000003,77.61,0.58,77.03,357.91632016,176.92262159999999,1.4011600000000002,175.52146159999998,1310.05,420,1.85,418.15,32.459,24.08,0.011200000000000002,24.0688,55.99,42,0.02,41.98,134.6283028,95.326378,0.055386,95.270992,298,365,0.081
Ca11Si4O22B2Ce0.02,39.02,22,0.02,21.98,105,58,5,53,235.08800000000002,140.116,10.81,129.306,620,185,60,125,9.5,3.44,1,2.44,17,6,2,4,41.7195112,13.618054,5.5386,8.079454000000002,463.16,220,1.16,218.84,929.5983200000002,440.85800000000006,2.8023200000000004,438.05568000000005,3913.7,1980,3.7,1976.3,98.3824,75.67999999999999,0.022400000000000003,75.65759999999999,176.04,132,0.04,131.96,416.15543720000005,299.597188,0.110772,299.486416,298,353,0.082
Ca10.78Si4O22B2Ce0.02,38.800000000000004,22,0.02,21.98,105,58,5,53,235.08800000000002,140.116,10.81,129.306,620,185,60,125,9.5,3.44,1,2.44,17,6,2,4,41.7195112,13.618054,5.5386,8.079454000000002,458.76000000000005,215.6,1.16,214.44,920.7811600000001,432.04084,2.8023200000000004,429.23852,3874.0999999999995,1940.3999999999999,3.7,1936.6999999999998,98.16239999999999,75.67999999999999,0.022400000000000003,75.65759999999999,175.6,132,0.04,131.96,414.81054305600003,299.597188,0.110772,299.486416,298,353,0.082
BaLu1.94Si3O10Ce0.06,16,10,0.06,9.94,207,71,8,63,496.4938000000001,174.9668,15.999,158.9678,745,215,60,155,8.350000000000001,3.44,0.89,2.55,16,6,2,4,37.945872,13.618054,5.211664,8.406390000000002,319.22,137.74,3.48,134.26000000000002,729.414552,339.435592,8.40696,331.02863199999996,1495.6,600,11.1,588.9,42.9972,34.4,0.06720000000000001,34.3328,78,60,0.12,59.88,176.70575874,136.18054,0.33231599999999994,135.84822400000002,298,365,0.083
Ca4ZrGe3O12Eu0.04,20.04,12,0.04,11.96,163,63,8,55,371.895,151.964,15.999,135.965,705,185,60,125,7.779999999999999,3.44,0,3.44,18,6,2,4,39.9349292,13.618054,5.670385,7.947669000000001,314.52,96,2.52,93.48,667.49256,217.89,6.07856,211.81143999999998,1977.4,720,7.4,712.6,52.64,41.28,0,41.28,96.08,72,0.08,71.92,218.4282892,163.416648,0.2268154,163.18983260000002,298,370,0.0833
La0.96MgAl11O19Tm0.03Dy0.01,32,19,0.01,18.99,225,69,8,61,537.6252285,168.93422,15.999,152.93522000000002,880,195,60,135,9.930000000000001,3.44,1.1,2.34,18,6,2,4,44.950317399999996,13.618054,5.5769,8.041154,364.45000000000005,152,0.66,151.34,765.1252013000001,303.981,1.625,302.356,2859.2,1375,1.75,1373.25,85.48570000000001,65.36,0.0122,65.34779999999999,151.96,114,0.02,113.98,337.8314572,258.743026,0.0593905,258.6836355,298,359,0.0845
K2CaP2O7Ce0.02Tb0.01,12.03,7,0.01,6.99,185,65,8,57,425.19041199800006,158.92535,15.999,142.92635,920,220,60,160,8.57,3.44,0,3.44,18,6,1,5,45.96095874,13.618054,4.34066354,9.27739046,145.81,56,0.65,55.35,296.606697496,111.99300000000001,1.5892535,110.40374650000001,1245.45,440,1.75,438.25,31.1224,24.08,0,24.08,56.06,42,0.02,41.98,131.26364228,95.326378,0.058638,95.26774,298,316,0.0868
Ba2B2O5Ce0.005,9.005,5,0.005,4.995,127,58,5,53,304.252,140.116,10.81,129.306,545,215,60,155,7.49,3.44,0.89,2.55,13,6,2,4,32.666337,13.618054,5.211664,8.406390000000002,162.29,112,0.29,111.71,376.96958,274.654,0.7005800000000001,273.95342,900.925,430,0.925,429.075,23.0656,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,95.137329,68.09027,0.027693,68.062577,298,353,0.087
Ca4Y6Si6O25Ce0.02,41.02,25,0.02,24.98,139,58,8,50,313.18384000000003,140.116,15.999,124.11700000000002,715,185,60,125,8.68,3.44,1,2.44,17,6,2,4,39.6387522,13.618054,5.5386,8.079454000000002,599.16,234,1.16,232.84,1265.0343599999999,533.43504,2.8023200000000004,530.63272,3963.7,1500,3.7,1496.3,108.7424,86,0.022400000000000003,85.9776,200.04,150,0.04,149.96,451.22840080000003,340.45135000000005,0.110772,340.34057800000005,298,352,0.089
CaLaGa3S6OCe0.1,12.1,6,0.1,5.9,190,58,8,50,436.88147000000004,140.116,15.999,124.11700000000002,850,195,60,135,11.05,3.44,1,2.44,22,6,2,4,47.20602100000001,13.618054,5.5386,8.079454000000002,279.8,96,5.800000000000001,90.2,610.5230700000001,209.16899999999998,14.011600000000001,195.1574,1443.5,600,18.5,581.5,26.561999999999998,15.48,0.11200000000000002,15.368,56.2,36,0.2,35.8,106.0199346,62.16006,0.55386,61.6062,300,398,0.089
Sr2B2O5Ce0.005,9.005,5,0.005,4.995,109,58,5,53,254.54500000000002,140.116,10.81,129.306,530,200,60,140,7.55,3.44,0.95,2.49,13,6,2,4,33.149540200000004,13.618054,5.5386,8.079454000000002,126.29,76,0.29,75.71,277.55558,175.24,0.7005800000000001,174.53942,870.925,400,0.925,399.075,23.1856,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.1037354,68.09027,0.027693,68.062577,298,360,0.09
Ca2B2O5Ce0.005,9.005,5,0.005,4.995,91,58,5,53,207.00300000000001,140.116,10.81,129.306,510,185,60,125,7.6000000000000005,3.44,1,2.44,13,6,2,4,33.5678282,13.618054,5.5386,8.079454000000002,90.29,40,0.29,39.71,182.47158000000002,80.156,0.7005800000000001,79.45542,830.925,360,0.925,359.075,23.285600000000002,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.9403114,68.09027,0.027693,68.062577,298,360,0.09
KMg4P3O12Eu0.02Mn0.08,20.099999999999998,12,0.02,11.98,142,63,8,55,317.278105998,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,211.26,96,1.26,94.74,428.661909514,191.988,3.03928,188.94872,1854.9,720,3.7,716.3,54.034000000000006,41.28,0,41.28,96.60000000000001,72,0.04,71.96,230.51043868000002,163.416648,0.1134077,163.3032403,298,365,0.0911
Ba2Y1.86Si4O13Bi0.03Eu0.04,20.93,13,0.03,12.97,263,83,8,75,631.26124,208.9804,15.999,192.9814,910,215,60,155,9.35,3.44,0,3.44,22,6,2,4,46.154562,13.618054,5.211664,8.406390000000002,349.55,112,2.4899999999999998,109.51,772.6938344,274.654,6.07856,268.57544,1997,780,4.8,775.2,56.4262,44.72,0,44.72,103.81,78,0.08,77.92,232.07424648,177.034702,0.21856548,176.81613652000001,298,373,0.092
Ba2.9LaKP3O12FEu0.1,21,12,0.1,11.9,227,63,8,55,533.265935161,151.964,15.999,135.965,1025,220,50,170,12.42,3.98,0,3.98,26,7,1,6,62.32717254000001,17.42282,4.34066354,13.08215646,394.7,162.4,6.300000000000001,156.1,895.356159157,398.2483,15.1964,383.0519,2127,720,18.5,701.5,56.330999999999996,41.28,0,41.28,104,72,0.2,71.8,237.89795364,163.416648,0.5670385,162.8496095,298,388,0.092
SrLa0.88MgTaO6Dy0.07Eu0.05,10,6,0.05,5.95,317,73,8,65,762.24135,180.94788,15.999,164.94888,1110,200,60,140,9.52,3.44,0,3.44,22,6,2,4,51.6950612,13.618054,5.5769,8.041154,228.93,73,3.1500000000000004,69.85,530.0768936000001,180.94788,7.5982,173.34968,1048.1,360,9.25,350.75,25.453400000000002,20.64,0,20.64,47.88,36,0.1,35.9,108.20592095,81.708324,0.28351925,81.42480475,298,250,0.093
Ca3Gd7PSi5O26Ce0.05,42.05,26,0.05,25.95,179,64,8,56,412.501761998,157.25,15.999,141.251,815,185,60,125,10.850000000000001,3.44,1,2.44,21,6,2,4,50.057974200000004,13.618054,5.5386,8.079454000000002,803.9,448,2.9000000000000004,445.1,1815.3625619979998,1100.75,7.005800000000001,1093.7442,4019.25,1560,9.25,1550.75,112.586,89.44,0.05600000000000001,89.384,201.1,156,0.1,155.9,466.9794726,354.069404,0.27693,353.792474,298,286,0.093
NaCa0.99BO3Ce0.01,6,3,0.01,2.99,102,58,5,53,229.99276928,140.116,10.81,129.306,690,185,60,125,8.530000000000001,3.44,0.93,2.51,14,6,1,5,38.706904900000005,13.618054,5.1390767,8.4789773,60.379999999999995,24,0.58,23.42,122.87514928000002,47.997,1.4011600000000002,46.59584,625.0500000000001,180,1.85,178.15,14.291200000000002,10.32,0.011200000000000002,10.3088,24,18,0.02,17.98,60.398667348000004,40.854162,0.055386,40.798776000000004,298,347,0.093
Ba2YB2O6ClBi0.002Eu0.01,12.012,6,0.002,5.998,271,83,5,78,649.43624,208.9804,10.81,198.1704,985,215,60,155,12.65,3.44,0,3.44,28,7,2,5,59.268528,13.618054,5.211664,8.406390000000002,226.796,112,0.166,111.834,518.5614408,274.654,0.4179608,274.2360392,1242.1699999999998,430,0.32,429.68,30.883799999999997,20.64,0,20.64,56.03,36,0.01,35.99,127.98385488200002,81.708324,0.014571032000000001,81.693752968,298,372,0.093
Ca1.9Gd7.6Si6O26Ce0.05,41.55,26,0.05,25.95,164,64,8,56,381.528,157.25,15.999,141.251,715,185,60,125,8.66,3.44,1,2.44,16,6,2,4,39.571288200000005,13.618054,5.5386,8.079454000000002,819.3,486.4,2.9000000000000004,483.5,1862.7379999999998,1195.1,7.005800000000001,1188.0942,3939.25,1560,9.25,1550.75,111.916,89.44,0.05600000000000001,89.384,199.1,156,0.1,155.9,461.60987648,354.069404,0.27693,353.792474,298,287,0.095
