Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),IQE
Ca5P3O12ClCe0.08Mn0.08,21.159999999999997,12,0.08,11.92,143,58,8,50,317.554805998,140.116,15.999,124.11700000000002,765,185,60,125,12.46,3.44,1,2.44,29,7,2,5,56.158143200000005,13.618054,5.5386,8.079454000000002,264.64,100,2,98,536.353609514,200.39000000000001,4.39504352,195.99495648,2046,900,11.200000000000001,888.8,56.223600000000005,41.28,0.08960000000000001,41.190400000000004,104.72,72,0.16,71.84,239.44792144000002,163.416648,0.443088,162.97356000000002,298,340,68
Ba3.72Na2W2O11Eu0.07,18.79,11,0.07,10.93,212,74,8,66,512.11976928,183.84,15.999,167.841,775,215,60,155,6.96,3.44,0,3.44,17,6,1,5,37.5032097,13.618054,5.1390767,8.4789773,470.7300000000001,208.32000000000002,4.41,203.91000000000003,1111.1424585600003,510.85644,10.63748,500.21896000000004,2102.75,799.8000000000001,12.950000000000001,786.85,46.410799999999995,37.839999999999996,0,37.839999999999996,87.58,66,0.14,65.86,195.58912443,149.798594,0.39692695,149.40166705000001,298,395,68.1
Li3Mg2Sb0.99O6Mn0.01,12,6,0.01,5.99,99,51,3,48,223.94204399999998,121.76,6.94,114.82000000000001,640,150,60,90,9.33,3.44,0.98,2.46,21,7,1,6,42.698410761000005,13.618054,5.391714761,8.226339239000001,131.74,50.49,0.25,50.24,286.51578044,120.5424,0.54938044,119.99301956000001,1239.95,435,1.4000000000000001,433.6,28.245,20.64,0.015500000000000002,20.6245,48.02,36,0.07,35.93,121.772583573,81.708324,0.07434018,81.63398382000001,298,477,68.1
Sr7.92MgScP7O28Eu0.08,45,28,0.08,27.92,157,63,8,55,355.81766999800004,151.964,15.999,135.965,855,200,60,140,9.25,3.44,0,3.44,20,6,2,4,49.677717200000004,13.618054,5.670385,7.947669000000001,668,300.96,5.04,295.91999999999996,1440.1567619860002,693.9504000000001,12.15712,681.7932800000001,4288.8,1680,14.8,1665.2,121.844,96.32,0,96.32,224,168,0.16,167.84,514.4770180240001,381.305512,0.4536308,380.85188120000004,298,400,68.2
BaLu5.82Si7O24Ce0.18,38,24,0.18,23.82,207,71,8,63,496.4938000000001,174.9668,15.999,158.9678,745,215,60,155,8.350000000000001,3.44,0.89,2.55,16,6,2,4,37.945872,13.618054,5.211664,8.406390000000002,769.6600000000001,413.22,10.44,402.78000000000003,1761.4256560000001,1018.3067760000001,25.22088,993.0858960000002,3476.8,1440,33.3,1406.7,102.77159999999999,82.56,0.2016,82.3584,186,144,0.36,143.64,421.68225822,326.833296,0.996948,325.83634800000004,298,350,68.4
Ca5P3O12ClCe0.08Mn0.03,21.11,12,0.03,11.97,143,58,8,50,317.554805998,140.116,15.999,124.11700000000002,765,185,60,125,12.46,3.44,1,2.44,29,7,2,5,56.158143200000005,13.618054,5.5386,8.079454000000002,263.39,100,0.75,99.25,533.6067073140001,200.39000000000001,1.64814132,198.74185868,2039,900,4.2,895.8,56.146100000000004,41.28,0.0465,41.2335,104.36999999999999,72,0.16,71.84,239.07622054,163.416648,0.22302054,163.19362746000002,298,340,68.6
KMgLaTeO6Mn0.006,10.006,6,0.006,5.994,173,57,8,49,400.845814,138.90547,15.999,122.90647000000001,905,220,60,160,10.32,3.44,0.82,2.62,25,7,1,6,47.62553054000001,13.618054,4.34066354,9.27739046,188.15,57,0.15,56.85,426.23239826400004,138.90547,0.329628264,138.575841736,1065.84,360,0.84,359.16,25.9793,20.64,0.009300000000000001,20.6307,48.042,36,0.042,35.958,108.32638664800001,81.708324,0.044604108,81.663719892,298,365,68.9
KSrSc2P3O12Ce0.03Tb0.06,19.09,12,0.03,11.97,224,65,8,57,517.688319998,158.92535,15.999,142.92635,1100,220,60,160,9.879999999999999,3.44,0,3.44,21,6,1,5,52.104160740000005,13.618054,4.34066354,9.27739046,245.64000000000001,96,1.74,94.26,515.278402994,191.988,4.20348,187.78452,1776.05,720,5.55,714.45,52.3736,41.28,0,41.28,96.18,72,0.06,71.94,218.55320274000002,163.416648,0.16615799999999997,163.25049,298,310,68.9
BaMg2Si2O7Eu0.03,12.03,7,0.03,6.97,153,63,8,55,357.68,151.964,15.999,135.965,720,215,60,155,7.539999999999999,3.44,0,3.44,16,6,2,4,40.298021000000006,13.618054,5.211664,8.406390000000002,165.89,56,1.89,54.11,358.65892,137.327,4.55892,132.76808,1160.55,420,5.55,414.45,31.39,24.08,0,24.08,56.06,42,0.06,41.94,132.30398955,95.326378,0.17011154999999997,95.15626645,298,320,69
BaMgSi4O10Eu0.04Mn0.04,16.08,10,0.04,9.96,178,63,8,55,412.618044,151.964,15.999,135.965,860,215,60,155,9.09,3.44,0,3.44,23,7,2,5,47.73203900000001,13.618054,5.211664,8.406390000000002,207.52,80,1,79,442.23808175999994,159.99,2.19752176,157.79247824,1418,600,5.6000000000000005,594.4,44.262,34.4,0,34.4,80.36,60,0.08,59.92,182.16934712,136.18054,0.2268154,135.95372460000002,298,360,69
LiGd0.2W2O8Eu0.8,12,8,0.2,7.8,212,74,3,71,515.9929999999999,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.693979760999994,13.618054,5.391714761,8.226339239000001,278.20000000000005,148,3,145,655.6332,367.68,6.94,360.74,1079,480,36,444,32.14,27.52,0,27.52,63,48,0.4,47.6,135.830473961,108.944432,1.2299592000000001,107.71447280000001,298,395,69
LiLaMgW0.993O6Mn0.007,10,6,0.007,5.993,179,74,3,71,424.92751400000003,183.84,6.94,176.9,825,195,60,135,10.08,3.44,0.98,2.46,25,7,1,6,47.530951761000004,13.618054,5.391714761,8.226339239000001,193.657,73.482,0.17500000000000002,73.307,449.082156308,182.55312,0.38456630799999997,182.16855369200002,985.0350000000001,360,0.98,359.02,25.72895,20.64,0.01085,20.62915,48.007,36,0.049,35.951,108.18419367700001,81.708324,0.052038126000000004,81.656285874,298,344,69.1
Ca3Gd0.85Ga3O15B4Ce0.05Tb0.1,26.000000000000004,15,0.05,14.95,251,65,5,60,592.90135,158.92535,10.81,148.11535,995,185,60,125,10.61,3.44,0,3.44,20,6,2,4,51.580726,13.618054,5.5386,8.079454000000002,356.79999999999995,120,2.9000000000000004,117.1,769.188835,239.985,7.005800000000001,232.97920000000002,2349.75,900,9.25,890.75,69.26599999999999,51.6,0,51.6,119,90,0.1,89.9,279.8908936,204.27081,0.27693,203.99388000000002,298,344,69.3
Ca3Gd0.85Ga3B4O15Ce0.05Tb0.1,26.000000000000004,15,0.05,14.95,251,65,5,60,592.90135,158.92535,10.81,148.11535,995,185,60,125,10.61,3.44,0,3.44,20,6,2,4,51.580726,13.618054,5.5386,8.079454000000002,356.79999999999995,120,2.9000000000000004,117.1,769.188835,239.985,7.005800000000001,232.97920000000002,2349.75,900,9.25,890.75,69.266,51.6,0,51.6,119,90,0.1,89.9,279.8908936,204.27081,0.27693,203.99388000000002,298,344,69.3
Na2Y2B2O7Ce0.03Tb0.05,13.08,7,0.03,6.97,186,65,5,60,437.74595927999997,158.92535,10.81,148.11535,865,185,60,125,8.75,3.44,0,3.44,17,6,1,5,44.6748097,13.618054,5.1390767,8.4789773,170.99,78,1.74,76.26,369.55396606,177.81168,4.20348,173.60819999999998,1324.3,420,5.55,414.45,32.493599999999994,24.08,0,24.08,56.160000000000004,42,0.06,41.94,135.0944374,95.326378,0.16615799999999997,95.16022000000001,298,366,69.3
KBaSc2P3O12Ce0.04,19.04,12,0.04,11.96,177,58,8,50,408.469969998,140.116,15.999,124.11700000000002,940,220,60,160,9.82,3.44,0.82,2.62,19,6,1,5,45.75715754,13.618054,4.34066354,9.27739046,260.32,96,2.32,93.68,556.8510419940001,191.988,5.604640000000001,186.38336,1782.4,720,7.4,712.6,52.3248,41.28,0.044800000000000006,41.2352,96.08,72,0.08,71.92,217.77355754,163.416648,0.221544,163.19510400000001,298,320,69.3
KBaSc2P3O12Ce0.04Tb0.09,19.13,12,0.04,11.96,242,65,8,57,567.395319998,158.92535,15.999,142.92635,1115,220,60,160,9.82,3.44,0,3.44,21,6,1,5,51.62095754,13.618054,4.34066354,9.27739046,266.17,96,2.32,93.68,571.1543234940001,191.988,5.604640000000001,186.38336,1798.15,720,7.4,712.6,52.3248,41.28,0,41.28,96.26,72,0.08,71.92,218.30129954,163.416648,0.221544,163.19510400000001,298,320,69.4
Na2.98Sc2P3O12Eu0.01,19.990000000000002,12,0.01,11.99,118,63,8,55,266.882439278,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,216.41,96,0.63,95.37,444.8502544484,191.988,1.51964,190.46836,1878.25,720,1.85,718.15,53.3414,41.28,0,41.28,96,72,0.02,71.98,223.370838416,163.416648,0.05670385,163.35994415000002,423,370,69.6
CaGd0.96W4O16Tb0.5Eu0.02,22.48,16,0.02,15.98,294,74,8,66,708.0563500000001,183.84,15.999,167.841,915,185,60,125,7.34,3.44,0,3.44,20,6,2,4,45.2792202,13.618054,5.670385,7.947669000000001,539.2,296,1.26,294.74,1264.883955,735.36,3.03928,732.32072,1944,960,3.7,956.3,63.992,55.04,0,55.04,124.96000000000001,96,0.04,95.96,264.40725105999996,217.888864,0.1134077,217.7754563,298,380,69.7
BaLu5.22Si7O24Ce0.18Tb0.6,38,24,0.18,23.82,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,766.0600000000001,370.62,10.44,360.18,1751.8007859999998,913.326696,25.22088,888.105816,3476.8,1440,33.3,1406.7,102.1716,82.56,0,82.56,186,144,0.36,143.64,421.94501562,326.833296,0.996948,325.83634800000004,298,350,69.7
Sr0.8Ca0.2AlSiN3Eu0.008,6.008,3,0.008,2.992,155,63,7,56,348.7355385,151.964,14.007,137.957,865,200,65,135,8.5,3.04,0,3.04,18,5,2,3,46.1499888,14.53413,5.670385,8.863745,82.90400000000001,30.400000000000002,0.504,29.896,176.4148505,70.096,1.215712,68.88028800000001,627.48,195,1.48,193.52,13.590000000000002,9.120000000000001,0,9.120000000000001,24.016,15,0.016,14.984,63.563729280000004,43.60239,0.04536308,43.55702692,298,450,69.7
Ba2Y1.86P2O12SiCe0.14,19,12,0.14,11.86,190,58,8,50,441.40660199800004,140.116,15.999,124.11700000000002,850,215,60,155,10.760000000000002,3.44,0.89,2.55,22,6,2,4,49.223947,13.618054,5.211664,8.406390000000002,332.66,112,8.120000000000001,103.88,741.6556263960001,274.654,19.616240000000005,255.03776,1820.7,720,25.900000000000002,694.1,51.766,41.28,0.15680000000000002,41.123200000000004,95.86,72,0.28,71.72,215.30453860000003,163.416648,0.7754040000000001,162.641244,298,365,69.7
LiGd0.5MgWO6Eu0.5,10,6,0.5,5.5,224,74,3,71,540.298,183.84,6.94,176.9,855,185,60,125,8.629999999999999,3.44,0,3.44,19,6,1,5,46.340214761,13.618054,5.391714761,8.226339239000001,200.5,74,3,71,465.68600000000004,183.84,6.94,176.9,972.5,360,90,270,25.23,20.64,0,20.64,47,36,1,35,108.520394261,81.708324,2.8351925,78.8731315,298,395,69.8
Rb2Bi0.9PO8MoEu0.1,13,8,0.1,7.9,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,276,74.7,6.300000000000001,68.4,629.130121998,188.08236,15.1964,172.88595999999998,1357.5,480,18.5,461.5,35.22,27.52,0,27.52,65.7,48,0.2,47.8,142.00180690000002,108.944432,0.5670385,108.37739350000001,298,393.5,70
Ba0.95Al12O19Eu0.05,32,19,0.05,18.95,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.9399999999999995,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.406390000000002,364.34999999999997,156,3.1500000000000004,152.85,765.818312,323.778462,7.5982,316.18026199999997,2853.5,1500,9.25,1490.75,85.5255,65.36,0,65.36,152,114,0.1,113.9,335.80684685,258.743026,0.28351925,258.45950675,298,350,70
Ca8ZnP7O28Eu1,45,28,1,27,136,63,8,55,304.39476199800004,151.964,15.999,135.965,660,185,60,125,8.28,3.44,0,3.44,27,12,2,10,45.2824792,13.618054,5.670385,7.947669000000001,582,224,30,194,1202.756333986,447.97200000000004,65.38,382.59200000000004,4140,1680,135,1545,121.3,96.32,0,96.32,233,168,2,166,518.6821396,381.305512,5.670385,375.635127,298,391,70
YVO4Eu0.05,6.05,4,0.05,3.95,133,63,8,55,307.81034,151.964,15.999,135.965,560,185,60,125,6.289999999999999,3.44,0,3.44,16,6,2,4,32.251886,13.618054,5.670385,7.947669000000001,97.15,39,3.1500000000000004,35.85,211.44154,88.90584,7.5982,81.30763999999999,564.25,240,9.25,230.75,16.61,13.76,0,13.76,32.1,24,0.1,23.9,67.71918225,54.472216,0.28351925,54.188696750000005,298,291,70
BaLu5.52Si7O24Ce0.18Tb0.3,37.99999999999999,24,0.18,23.82,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,767.86,391.91999999999996,10.44,381.47999999999996,1756.613221,965.816736,25.22088,940.595856,3476.8,1440,33.3,1406.7,102.4716,82.56,0,82.56,186,144,0.36,143.64,421.81363692,326.833296,0.996948,325.83634800000004,298,350,70
BaLu5.4Si7O24Ce0.18Tb0.42,38,24,0.18,23.82,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,767.1400000000001,383.40000000000003,10.44,372.96000000000004,1754.688247,944.82072,25.22088,919.5998400000001,3476.8,1440,33.3,1406.7,102.3516,82.56,0,82.56,186.00000000000003,144,0.36,143.64,421.86618840000006,326.833296,0.996948,325.83634800000004,298,350,70
KBaSc2P3O12Ce0.04Tb0.03,19.07,12,0.03,11.97,242,65,8,57,567.395319998,158.92535,15.999,142.92635,1115,220,60,160,9.82,3.44,0,3.44,21,6,1,5,51.62095754,13.618054,4.34066354,9.27739046,262.27,96,1.95,94.05,561.6188024940001,191.988,4.7677605000000005,187.2202395,1787.65,720,5.25,714.75,52.3248,41.28,0,41.28,96.14,72,0.06,71.94,217.94947154000002,163.416648,0.17591400000000001,163.240734,298,320,70.2
K2Y0.3WO8PEu0.7,13,8,0.3,7.7,218,74,8,66,510.78090199800005,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854000001,13.618054,4.34066354,9.27739046,246.79999999999998,74,11.7,62.3,554.048913998,183.84,26.671751999999998,157.168248,1338.5,480,54,426,33.416,27.52,0,27.52,63.3,48,0.8999999999999999,47.1,141.81092258,108.944432,1.8651779999999998,107.079254,298,395,70.5
LiGd0.5MgWO6Eu0.5,10,6,0.5,5.5,224,74,3,71,540.298,183.84,6.94,176.9,855,185,60,125,8.629999999999999,3.44,0,3.44,19,6,1,5,46.340214761,13.618054,5.391714761,8.226339239000001,200.5,74,3,71,465.68600000000004,183.84,6.94,176.9,972.5,360,90,270,25.23,20.64,0,20.64,47,36,1,35,108.520394261,81.708324,2.8351925,78.8731315,298,465,70.6
K2Gd0.99PWO8Sm0.01,13,8,0.01,7.99,242,74,8,66,577.521061998,183.84,15.999,167.841,880,220,60,160,10.52,3.44,0.82,2.62,22,6,1,5,48.10293954,13.618054,4.34066354,9.27739046,254.98000000000002,74,0.62,73.38,578.183461998,183.84,1.5036000000000003,182.3364,1335.05,480,1.85,478.15,34.2497,27.52,0.0117,27.5083,63.00000000000001,48,0.02,47.98,142.12121022000002,108.944432,0.0564371,108.88799490000001,298,404,70.8
BaSi2N2O2Eu0.02,7.02,2,0.02,1.98,148,63,7,56,347.382,151.964,14.007,137.957,635,215,60,155,9.27,3.44,0,3.44,19,6,2,4,47.185916000000006,14.53413,5.211664,9.322465999999999,115.26,56,1.26,54.74,256.54828000000003,137.327,3.03928,134.28772,688.7,220,3.7,216.3,17.65,6.88,0,6.88,32.04,12,0.04,11.96,77.9328057,29.06826,0.1134077,28.9548523,298,450,71
Rb3YV2O8,14,8,1,7,107,39,8,31,241.31413999999998,88.90584,15.999,72.90684,610,235,60,175,7.109999999999999,3.44,0.82,2.62,15,6,1,5,30.758629,13.618054,4.177128,9.440926000000001,260,111,39,72,575.1842399999999,256.4034,88.90584,167.49755999999996,1635,705,180,525,34.46,27.52,1.22,26.3,64,48,3,45,141.18545,108.944432,6.21726,102.72717200000001,298,362,71
BaLu1.92Si3O10Ce0.06Tb0.02,16,10,0.02,9.98,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,319.1,136.32,1.3,135.01999999999998,729.0937230000001,335.936256,3.178507,332.757749,1495.6,600,3.5,596.5,42.977199999999996,34.4,0,34.4,78.00000000000001,60,0.04,59.96,176.71451732,136.18054,0.117276,136.063264,298,365,71
Ba0.98Si2N2O2Eu0.02,7,2,0.02,1.98,148,63,7,56,347.382,151.964,14.007,137.957,635,215,60,155,9.27,3.44,0,3.44,19,6,2,4,47.185916000000006,14.53413,5.211664,9.322465999999999,114.14,54.879999999999995,1.26,53.62,253.80173999999997,134.58046,3.03928,131.54118,684.4000000000001,220,3.7,216.3,17.6322,6.88,0,6.88,32,12,0.04,11.96,77.82857242,29.06826,0.1134077,28.9548523,298,450,71
CaW4O16Tb0.5Eu0.5,22,16,0.5,15.5,230,74,8,66,550.8063500000001,183.84,15.999,167.841,735,185,60,125,6.140000000000001,3.44,0,3.44,18,6,2,4,39.1294242,13.618054,5.670385,7.947669000000001,508,296,20,276,1186.866675,735.36,40.078,695.282,1860,960,87.5,872.5,62.839999999999996,55.04,0,55.04,124,96,1,95,261.2252317,217.888864,2.8351925,215.0536715,298,380,71.1
Y0.8Sc0.2VO4Bi0.01,6.01,4,0.01,3.99,174,83,8,75,409.782648,208.9804,15.999,192.9814,695,180,60,120,9.55,3.44,1.22,2.2199999999999998,22,6,3,3,40.428506999999996,13.618054,6.21726,7.400794000000001,91.23,32,0.8300000000000001,31.17,197.1431576,71.124672,2.089804,69.034868,552.6,240,1.6,238.4,16.656999999999996,13.76,0.019,13.741,32.05,24,0.05,23.95,67.57736416,54.472216,0.07285516,54.39936084,298,330,71.2
K2NbF7Mn0.0139,10.0139,7,0.0139,6.9861,94,41,9,32,205.941117163,92.90637,18.998403163,73.907966837,555,220,50,170,7.95,3.98,0.82,3.16,20,7,1,6,35.95635154,17.42282,4.34066354,13.08215646,142.3475,63,0.3475,62.6525,304.8554309526,132.98882214099999,0.7636388115999999,132.22518332939998,936.946,440,1.946,438.054,31.121545,27.86,0.021544999999999998,27.838455,56.0973,49,0.0973,48.9027,137.5032499302,121.95974000000001,0.10333285019999999,121.8564071498,298,467,71.3
BaLu5.64Si7O24Ce0.18Tb0.18,38,24,0.18,23.82,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,768.5800000000002,400.44,10.44,390,1758.538195,986.8127519999999,25.22088,961.591872,3476.8,1440,31.5,1408.5,102.5916,82.56,0,82.56,186.00000000000003,144,0.36,143.64,421.76108544,326.833296,0.996948,325.83634800000004,298,350,71.4
Na0.95ScSi2O6Eu0.05,10,6,0.05,5.95,117,63,8,55,263.99367728,151.964,15.999,135.965,695,185,60,125,7.629999999999999,3.44,0,3.44,16,6,1,5,39.1406887,13.618054,5.1390767,8.4789773,110.60000000000001,48,3.1500000000000004,44.85,226.558388816,95.994,7.5982,88.3958,920.25,360,9.25,350.75,26.683500000000002,20.64,0,20.64,48.050000000000004,36,0.1,35.9,109.738822115,81.708324,0.28351925,81.42480475,298,365,71.7
Na2Y2B2O7Ce0.03Tb0.075,13.104999999999999,7,0.03,6.97,186,65,5,60,437.74595927999997,158.92535,10.81,148.11535,865,185,60,125,8.75,3.44,0,3.44,17,6,1,5,44.6748097,13.618054,5.1390767,8.4789773,172.615,78,1.74,76.26,373.52709981000004,177.81168,4.20348,173.60819999999998,1328.675,420,5.55,414.45,32.493599999999994,24.08,0,24.08,56.21,42,0.06,41.94,135.2410324,95.326378,0.16615799999999997,95.16022000000001,298,366,71.7
Ga1.47In0.5O3Cr0.03,5,3,0.03,2.97,112,49,8,41,252.53609999999998,114.818,15.999,98.819,485,155,60,95,8.69,3.44,1.66,1.78,18,6,3,3,32.170221,13.618054,5.7863552,7.831698800000001,94.78999999999999,45.57,0.72,44.85,209.45869299999998,102.49280999999999,1.559883,100.93292699999999,452.8,191.1,4.2,186.9,13.920499999999999,10.32,0.0498,10.2702,24.09,18,0.18,17.82,52.769308546,40.854162,0.2029953,40.651166700000005,298,450,71.9
BaLu5.76Si7O24Ce0.18Tb0.06,38,24,0.06,23.94,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,769.3000000000001,408.96,3.9,405.06,1760.463169,1007.808768,9.535521000000001,998.273247,3476.8,1440,10.5,1429.5,102.7116,82.56,0,82.56,186,144,0.12,143.88,421.70853396,326.833296,0.35182800000000003,326.481468,298,350,71.9
Ga1.5In0.5O3Cr0.03,5.03,3,0.03,2.97,112,49,8,41,252.53609999999998,114.818,15.999,98.819,485,155,60,95,8.69,3.44,1.66,1.78,18,6,3,3,32.170221,13.618054,5.7863552,7.831698800000001,95.72,46.5,0.72,45.78,211.550383,104.58449999999999,1.559883,103.02461699999999,456.7,195,4.2,190.8,13.9748,10.32,0.0498,10.2702,24.18,18,0.18,17.82,52.9492876,40.854162,0.2029953,40.651166700000005,298,450,71.9
BaMg2Si2O7Eu0.02,12.02,7,0.02,6.98,153,63,8,55,357.68,151.964,15.999,135.965,720,215,60,155,7.539999999999999,3.44,0,3.44,16,6,2,4,40.298021000000006,13.618054,5.211664,8.406390000000002,165.26,56,1.26,54.74,357.13928000000004,137.327,3.03928,134.28772,1158.7,420,3.7,416.3,31.39,24.08,0,24.08,56.04,42,0.04,41.96,132.24728570000002,95.326378,0.1134077,95.21297030000001,298,320,72
KBaSc2P3O12Ce0.04Tb0.06,19.099999999999998,12,0.04,11.96,242,65,8,57,567.395319998,158.92535,15.999,142.92635,1115,220,60,160,9.82,3.44,0,3.44,21,6,1,5,51.62095754,13.618054,4.34066354,9.27739046,264.21999999999997,96,2.32,93.68,566.3865629940001,191.988,5.604640000000001,186.38336,1792.9,720,7.4,712.6,52.3248,41.28,0,41.28,96.2,72,0.08,71.92,218.12538554000002,163.416648,0.221544,163.19510400000001,298,320,72.1
Na2.94Sc2P3O12Eu0.03,19.97,12,0.03,11.97,118,63,8,55,266.882439278,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,217.23,96,1.89,94.11,446.96994367720004,191.988,4.55892,187.42908,1874.75,720,5.55,714.45,53.3042,41.28,0,41.28,96,72,0.06,71.94,223.278683048,163.416648,0.17011154999999997,163.24653645,423,370,72.4
Lu3Al4.994O12Mn0.003Mg0.003,20,12,0.003,11.997,129,71,8,63,297.1903825,174.9668,15.999,158.9678,650,175,60,115,8.91,3.44,1,2.44,20,7,2,5,40.1099464,13.618054,5.425871,8.192183,374.033,213,0.036000000000000004,212.964,851.8719324009999,524.9004,0.07291500000000001,524.827485,1870.1200000000001,720,0.42,719.58,52.32892,41.28,0.00393,41.276070000000004,93.009,72,0.006,71.994,209.6324291486,163.416648,0.022302054,163.39434594600002,298,326,72.41
NaLa1.2Mo3O15FEu0.7,21.9,15,0.7,14.3,190,63,8,55,444.806642443,151.964,15.999,135.965,815,195,50,145,11.610000000000001,3.98,0,3.98,25,7,1,6,54.519665700000004,17.42282,5.1390767,12.283743300000001,378.5,126,9,117,842.8845364430001,287.85,18.998403163,268.85159683700005,1928.5,900,50,850,64.31,51.6,0,51.6,121,90,1,89,258.77154620000005,204.27081,3.9692694999999993,200.30154050000002,298,395,72.5
CaGd0.8W4O16Tb0.5Eu0.1,22.400000000000002,16,0.1,15.9,294,74,8,66,708.0563500000001,183.84,15.999,167.841,915,185,60,125,7.34,3.44,0,3.44,20,6,2,4,45.2792202,13.618054,5.670385,7.947669000000001,534,296,6.300000000000001,289.7,1251.881075,735.36,15.1964,720.1636,1930,960,18.5,941.5,63.8,55.04,0,55.04,124.8,96,0.2,95.8,263.8769145,217.888864,0.5670385,217.32182550000002,298,380,72.6
BaLu1.94Si3O10Ce0.06,16,10,0.06,9.94,207,71,8,63,496.4938000000001,174.9668,15.999,158.9678,745,215,60,155,8.350000000000001,3.44,0.89,2.55,16,6,2,4,37.945872,13.618054,5.211664,8.406390000000002,319.22,137.74,3.48,134.26000000000002,729.414552,339.435592,8.40696,331.02863199999996,1495.6,600,11.1,588.9,42.9972,34.4,0.06720000000000001,34.3328,78,60,0.12,59.88,176.70575874,136.18054,0.33231599999999994,135.84822400000002,298,365,72.7
NaGdW2O8Eu0.6,12.6,8,0.6,7.4,220,74,8,66,532.04276928,183.84,15.999,167.841,740,185,60,125,7.27,3.44,0,3.44,17,6,1,5,38.441341699999995,13.618054,5.1390767,8.4789773,324.8,148,11,137,767.0901692799999,367.68,22.98976928,344.69023072,1221,480,111,369,33.05,27.52,0,27.52,64.2,48,1,47,139.3635957,108.944432,3.4022309999999996,105.542201,298,395,73
LiScP2O7Cr0.06Yb0.05,11.110000000000001,7,0.05,6.95,141,70,3,67,323.909769998,173.045,6.94,166.105,780,175,60,115,9.629999999999999,3.44,0,3.44,23,6,1,5,49.078614761,13.618054,5.391714761,8.226339239000001,114.94,56,1.44,54.56,237.608447996,111.99300000000001,3.119766,108.87323400000001,942.15,420,8.4,411.6,30.899599999999996,24.08,0,24.08,56.46,42,0.1,41.9,128.971653361,95.326378,0.312708,95.01367,298,450,73
Ca8.84CeP7O28Mn0.16,45,28,0.16,27.84,126,58,8,50,282.104805998,140.116,15.999,124.11700000000002,665,185,60,125,9.3,3.44,1,2.44,22,7,2,5,43.190513200000005,13.618054,5.5386,8.079454000000002,567.8,224,4,220,1167.983941026,447.97200000000004,8.79008704,439.18191296000003,4178.599999999999,1680,22.400000000000002,1657.6,121.85799999999999,96.32,0.24800000000000003,96.07199999999999,223.8,168,1.12,166.88,515.480648848,381.305512,1.18944288,380.11606912,298,320,73
